review,true_label,pred_label,confidence
اسلوب الكتاب سهل كعادة الكاتب فى مخاطبة قرائه الكتاب يمحى نلك النظرة التى تعود عليها كتيرون للنظر للقرون الاولى لدولة الخلافة كما لو كانوا ملائكة يمشون على الارض الكتاب يؤكد على ان امور الملك و السلطنة كانت تدار بمنطق السياسة فى المقام الاول فهى الدولة و السيف _لا عيب فى ذلك_لكن العيب هو مغالطة النفس,1,2,0.64
أول عمل أقوم بقرائته لمحمد وأحييه عليه ، أحببت الرواية واسلوب سردها رغم الملل الذي شعرت به في بعض أجزائها,1,0,0.969
اعتقد أن الكاتب قد تعجل فى كتابة الرواية او انه استقاها فقط من حكايات والدته التى ذكرها فى مقدمة الكتاب - التى حكي فيها عن قصة حياته وما أثر فيها على كتابته - ويمكن هذا الذي يعزي إليه قلة العبارات العميقة والحديث مع النفس الذي يتقنه الكاتب اتقانا شديدا ولكن لا يمكن أن نبخس حق الرواية من عرض موضوع يؤرق الصعيد دائما ويمكن إلى وقتنا هذا بطريقة جديدة وغير مكررة صفية التى تحب حربى ولكن حربى لا يتزوجها ويطلب يدها للزواج للبك الكبير وخاله فى نفس الوقت حتى يرزق بالولد الذي يتوق إليه ذلك الأخير. فتكرهه صفية وتبذل قصاري جهدها لإرضاء البك وتتوالد الصراعات التى تتنهي بنهاية كئيبة ولكنها واقعية,1,1,0.993
الكتاب هو أول كتاب أقرأه لعبدالله القصيمي . وجدته يحمل كماً هائلاً من الكلام الإنشائي بمعنى أنه ( فضفضة) نتيجة مصادمته لواقعه والبيئة المحيطة به فبدايات المؤلف في بيئته السلفية وفي مسقط رأسها (القصيم ) جعله بعدما تغيرت تصوراته حول الأمور البديهية في الدين (التقليدي) وفي الأفكار السائدة آنذاك فأصبح حديثه أشبه برد فعل الإنفعالي - ان صح التغبير- فقراءتك للنص تجده يحمل الكثير من التجارب والمواقف التي جعلت من كتابته ردة فعل عاطفية مليئة بالعتاب والهجاء كما أن نصه هو نتيجة مصادمة ولا أدري ان كان هو نوع من الإنتقام في النقد لكن ما كتبه في هذا الكتاب كما قلت فضفضة . آحاديث نفس وعادة ماتكون هذه الاحاديث بعيدة عن الحيادية والموضوعية . كسائر الكتب المماثلة ملاحظة : من الممكن الاستفادة من المكنة اللغوية التي تمتع بها المؤلف . لان هذا أفضل ما وصلت اليه من الكتاب :) كل الود,1,2,0.674
الكتاب عبارة عن الثلاث فصول الأولى,1,2,0.797
رغم الملل اللي حسيتوا في أول الرواية، النهاية فعلا تستاهل,1,0,0.987
ليست أفضل ولا أعمق ما قدم بهاء طاهر هى حدوتة تروى قبل النوم بالإضافة ان شبح المسلسل كان بيطاردنى طول مدة قرائتى للرواية خاصة بوسى وكان ذلك كفيلا بإفساد الجو العام للقراءة,1,0,0.759
اضاءات على الطريق تناسب أرباب العقد الثاني من العمر لا أكثر,1,2,0.552
"القصه عن فتاة تحتضر . ورجل معتل يدور بينهم شئ شبيه بالحب قريب للشفقه ما احزنني فعلا بأنه لم يكن ليحبها لولا انها لم تكن تحتضر !! . عادة غير مفهومة في بعض البشر بالتعلق بالالام والاشياء الغير دائمة .كل ماكان الشئ متلاشي كلما كان اشهى والذ عموما روايات علوان ربما لاتعنيني شخصيا او مايحدث لابطال قصصه لم اختبره قبلا وربما لم اره قبلا ولكن وصفه للاشياء والمشاعر يجعلني احس باتصال وفهم عميق لابطال القصه مهما ازعجني خيالها الزائد , كان هذا المنغص الوحيد بالنسبه لي في صوفيا. لاني لا احب الخيال الذي لايمكن ان يكون واقعيا او الذي لايستطيع عقلي ان يجعله واقعيا :) بشكل عام جميلة هذه القصة كانت رفيقة لي في حالة رفض للنوم",1,1,0.867
اسلوب سلس انتقادي مغلف بطبقه من الفكاهه ذكرتني في بداياتها في رواية عنبر رقم 6 لـــ انطوان تشيخوف بعض الكلمات كانت صعبه في القراءة خاصه المستخرعه(كما يقول البرفيسور) من قبل الكاتب وابيات الشعر,1,2,0.739
"جامد اخر تلات اربع حاجات , بيسخر من اى حاجة و كل حاجة تخص عادات المصريين الخاصة اوى مع سردها طبعا, لما تقراه هتحس ان بيوت المصريين كلها بيتك :)",1,0,0.935
الكتاب جميل في كونه ينقلنا إلى عهد لم نعشه من قبل و هو حال الأقباط في مصر أثناء بداية الدعوة الإسلامية و الحروب الصليبية لكنه للأسف ضيق النطاق إلى حد ما. كنتُ أفضل أن يتوسع في الأحداث و الوصف العام بدلا التوصيف الدقيق لصغار الأمور. أضف إلي ذلك أنه يصف ما رأته و شعرت به البطلة فحسب و لا عيب في ذلك على العموم إلا أنه فضلنا تماما عن بقية الأشخاص. و مع هذا فقد أعجبتني النهاية المفتوحة التي جعلتني أتخيل فصلا أخيرا أو ربما هو بداية جديدة للقصة,1,1,0.726
كنت قد قرأت المقالات قبل إقتناء الكتاب . كتاب إنساني إيجابي وملهم ويكفي ذلك.,1,0,0.991
كتاب خفيف على القلب ممتع مضحك يحكي مواقف طريفة جداً حصلت للكاتب عندما كان من أصحاب الأوزان الثقيلة.,1,0,0.49
الكتاب ظريف! ما فيه مجدر سرد لأحداث ووجهات نظر. كنت أتمنى لو أطلعنا الكاتب على وجهة نظره. لكنه جميل وممتع ويحمل معلومات مهم الاطلاع عليها!,1,0,0.946
تفشى الإحباط في مجتمعاتنا لأننا تخلينا عن الفرح انصرفنا عن البهجة ونسينا أن الأفراح الصغيرة وقود للأفراح الكبيرة. عبدالله المغلوث,1,1,0.596
"# خفيف وفتح عيني على مواضع كنت غافلاً عنها . # هو بالحقيقة ليس بكتاب بمعنى الكتاب , ولكنه مجموعة من المواضيع والشبهات التي رد عليها ابن القيم رحمه الله . # سلبية : كان على دار النشر اصدار نسخة لغير المختصين فما شأني انا بسند الحديث يكفيني ان اعلم انه حديث صحيح وكفى .",1,2,0.603
أول مرة أقرأ لخيري شلبي.أسلوبه و تعابيره فى الوصف و الحكى جيدة جداً.بس الرواية مليئة بالكلمات و الأوصاف الخارجة.و هى رواية واقعية تعرض الواقع بعبله,1,0,0.988
هو حلو . بس شويه تافه ورخم ومعنديش رغبه انى اكمله بس كملته بس اديله 3 نجوم بس لانه ميستهلش اكتر يعنى وجهه نظرى المتواضعه :),1,1,0.886
ناعم وخفيف. انتهيت منه بوقت قياسي كلفني كوب شاي فقط,1,0,0.647
بصراحة الكتاب مكتوب بطريقة هبلة يعني الاسلوب اللغوي سيء اصلا ما في لغة في دردشة عامية.ما في كلام جديد ما في موضوع جديد.كلام بقضايا بينة وواضحة لكن التكلم عنها بطريقة فيها نوع من المتعة يعني بتكون تضحك مع حلمي وكانك قاعد بتشوف فيلم اله.حاسة اني كنت اقرا مزكرات مراهق .على فكرة حلمي بريء متل الاطفال,1,1,0.99
الترجمة العربية مضجرة جدا.الكتاب في مجمله مفيد، يشرح كلاسيكيات الحروب والتغلب على الخصوم,1,1,0.572
نهاية عجيبة.,1,0,0.765
لطيف . قريب لفكر كارنيجي ولكن بأسلوب ديني .,1,0,0.979
لقد فاتنى أن أكون ملاكا,1,0,0.957
"مجموعة من المقالات، كان هذا بداية عهدي بياسر حارب. الكتاب اقترحته علي القارئة الفاضلة "" أمل فهد"" وأنا ممتنة لها كثيرًا. جماليته تكمن في الأسلوب (السهل الممتنع) . والقدرة السردية والمهارة في جذب القارئ. هذا الكتاب جعلني أرتكب خطيئة البدء بهِ قبل إنهاء ما بين يديّ. يعود السبب للفضول البشري في إلقاء نظرة خاطفة على مقدمة الكتاب وهنا تكمن الكارثة! كان الأسلوب أشبه بالمغناطيس، لا أدري لِمَ ولكن ربما وافقَ كلامه هوىً في نفسي، إذ لستُ من عشاق القهوة، ولستُ مهتمة بالفن البيكاسوّي :))؛ اقتباسات كثيرة شدّتني، وجعلتني أقِف منها موقف المتأمل تارة، والمصفق إعجابا تارة أحرى. شعرت بعد انتهائي من قراءته بتوازن نفسي :) أجاب على الكثير من الأسئلة التي كانت تدور في رأسي وعزّ علي إيجاد جواب لها. كتساؤله عن تعدد الخيارات في حياتنا، وهل هو ظاهرة صحية أم لا. ما جعلني أعيد التفكير في كثرة الخيارات المطروحة بين يدي ومحاولة التقليل منها أنصح بقراءته وبشدة. فهو يوضح وبجلاء بعض الأمور التي تناسينها حين وقعنا ضحايا لعصر السرعة وفقدنا القدرة على التأمل وهو يعي ذلك جيدًا لذا كان هذا الكتاب (جرعات) لن أقول خفيفة، ولن أقول دسمة أيضًا ولكنها مفيدة جدًا في أوقات الفراغ",1,1,0.877
أن الأمور لا تتحسن مع الوقت بل نحن الذين نعتاد سوءها . الروايةأستشراق و رؤية مستقبلية حتى لو لم تتحقق بشكل حرفى فأنها تفتح الأفاق و تنبه العقل للتفكير فى كثير من المتغييرات السياسيةالتى نعيشها حالياً و ما سنعيشها فى بلادنا مصر,1,0,0.962
احمد مراد فعلا بيتطور من كتاب لكتاب. افضلهم اخرهم في الكتابة,1,0,0.558
يكتب نجيب محفوظ فى روايته عن أحد فلول النظام السابق إبان عهد انقلاب يوليو العسكري، وكيف يعيش بطل الرواية بعدما أحيل للمعاش نتيجة للتطهير الثوري، وكيف انقلب بعض الأصدقاء إلى مؤيدين للثورة بعدما كانوا جزء من النظام السابق . الرواية قد تقرأها كما هى لكنك إن تأملتها جعلتك تتطابق بين ماحدث ومايحدث بعد الثورة المصرية . من انقلاب بعض أبناء النظام السابق إلى مؤيدين للثورة بصورة بدا معهم وكأنهم هم الذين قاموا بالثورة . رواية جديرة بالقراءة خاصة إذا ماطابقنها على واقعنا .,1,1,0.898
كتاب جيد يحمل في طياته قصص أشخاص تركوا بصمة في هذا العالم . يتضح لك بعد قراءة هذا الكتاب أن النجاح لا يكون بالمصادفة . بل هو الاصرار والعزيمة وبذل الجهد . وأن النجاح يولد من رحم الفشل . لغة الكتاب سهلة ومناسب للجميع .,1,0,0.991
لم اجدها بكل تلك لروعه التى تحدث عنها الكثير !,1,0,0.932
قرأت هذا الكتاب منذ عام ونصف عام تقريباً. قد تكون الاحداث جذابة ومشوقة لكن الاسلوب لم يعجبني كثيراً في سرد هذه الاحداث لكن فكرة الرواية رائعة جدا,1,0,0.98
احيانا بحس ان مصيرنا ف مصر هيكون كدة ف يوم من الايام !!!,1,1,0.701
توظيف الأقلام الصحفية لخدمة الأنظمة الإعتقال العشوائي و كيف للنظام أن يكون هشاً بحيث يخاف من شعبه وأشد ما هالني . توظيف المعتوهين لتعذيب المعتقلين ! كتابٌ لا يزيدك إلا بغضاً وكرهاً لكل الأنظمة العربية بلا استثناء و لا أخفي بغضي لكل العساكر والجنود بعد انتهائي منه ورغم اختيار الكاتب لأرق العبارات في وصفه لما حصل من تعذيب إلا أنه آلمني بقدر الصور التي تخيلتها في ذهني,1,1,0.996
مسرحية تتحدث بالظاهر العام عن ايزيس و إخلاصها لزوجها ازوريس . و لكنها تطرح تساؤلا مهماً ، ما الأفضل؟ رجل يخدم الناس؟ أم رجل يستخدم الناس؟,1,2,0.817
خواطر رقيقه لكاتبه رقيقه تنتقي الكلمه الي توصل للقلب والروح بسرعه معن هالنوع من الكتابات مايستهويني خصوصا انه يغلب عليه طابع الحزن الا اني قدرت اكمله بجلسه وحده الله يرحمها ويسكنها فسيح جناته,1,1,0.708
عموما كده د.أحمد مبيكتبش حاجة وحشة :) عجبتنى النهاية أكتر .شخصيات كثيرة مترابطة بشكل غريب .وكل شخصية تمثل رواية بحد ذاتها .دى أول رواية كاملة أقرأها لدكتور أحمد ومش هتكون الاخيرة ان شاء الله,1,0,0.975
"كتاب لطيف وخفيف بسيط يوميات وذكريات . وإن كان حرف الكاتبة ضعيف بس كمية براءة "")",1,0,0.699
كتاب مختلف لا استطيع تصنيفه كمذكرات او كسيرة ذاتيه هو في الواقع احداث ترويها الكاتبه حدثت لها ومعاناه مرت بها كما مر بها الكثير من الاخوان المسلمين في مصر وفي غيره من البلاد العربية حيث عادالاسلام غريبا شعرت وانا اقرأ أني عدت مئات السنين للماضي ايام الجاهلية الاولى حيث عذب المسلمون وقتلوا وماكان ذنبهم الا ان يقولوا ربنا الله ان الماضي يعيد نفسه في هذا الكتاب رحم الله الكاتبه وجزاها كل الخير ورحم الله شهداء الاسلام الذين قتلوا في سبيل كلمة لااله الا الله محمد رسول الله,1,1,0.833
كعادة الحكيم تستمتع دائما بقصصه القصيره حتى في ادق التفاصيل انه من القلائل الذين لا يجعلون لي فرصه للشعور بالملل بل والتهام الكتاب الى آخر كلمه,1,0,0.993
كتاب رائع ومفييد جدا لمن يحتاجه ولكن لن تستفيد منه الا بالتطبيق العملي,1,0,0.754
"وانت تقرا الرواية يجعلك الكاتب تتاكد انه ليس هناك اي احداث تنتظرها فقط استمتع باللغة واشعر بما يشعر به البطل وجدت نفسي أعيد المرور على كل شي دار بيننا ,فأبكي على على السعيد لأنه ولى واعيد البكاء على الحزين لان بكائي الاول لم يكن كافيا ولكني سأخذ بيديكِ إلي , واعيد على مسامعك ماقلته لكِ ومالم اقله , ومارحلتِ انتِ قبل ان اقوله ومامنعني رحيلك عن قوله",1,1,0.394
إحنا شعبين. شعبين. شعبين شوف الأول فين والتاني فين وآدي الخط مابين الاتنين بيفوت إنتو بِعتُوا الارض بفاسها بناسها في ميدان الدنيا فكيتوا لباسها بانت وش وضهر بطن وصدر ماتت والريحه سبقت طلعة أنفاسها واحنا ولاد الكلب الشعب احنا بتوع الأجمل وطريقه الصعب والضرب ببوز الجزمه وبسن الكعب والموت في الحرب هذه الأبيات لشاعر العامية المصرية عبدالرحمن الأبنودي تلخص أحداث الرواية. ما بين الثراء الفاحش والفقر المدقع تتهاوى الإنسانية وتخبو المعاني الجميلة عالم الأغنياء يوتوبيا الذي بنوا هذه المدينة خوفا من الأغيار كما يسمونهم حيث كلهم يتعاطى المخدارت والجنس ويحب العنف ولكن لأسباب مختلفة أحدهما يفعل ذلك بدافع الملل والآخر بدافع القهر. الرواية تتحدث عن مستقبل مصر والحمدلله أني قرأتها بعد الثورة وإلاّ لأصبت بتشاؤم كبير.,1,1,0.997
من التفاهة ربما أن يكون رأيي في الرواية مبنيا على شخصياتها المنحلة لكن ذلك أزجعني ازعاجا لا يماثله ازعاج أخر لذا لا بد أن أعلق. قصص الأصدقاء الأربعة ساهمت في اشباع نظرتي التي هي أصلا متدنية عن الرجال فجري الشخصيات وراء أهوائهم زواج اثنين منهم في سن يثير الخجل متنكرين لفضل زوجاتهما الاولتين و الهدف واحد من الزيجتين هدف سخيف و خسيس ثم سعي الصديق الاخر حمادة نحو اشباع وغباته عند الباغيات و مداومة الصديق الرابع على مغامرات غابة التين الشوكي نعم من التفاهة أن أترك مواضيع أخرى في الرواية و أهتم بهذا الجانب لكن من التفاهة أيضا أن تكون الرغبة و النساء بهذه الحدة و بهذه الأهمية في الرواية و في حياة الرجال على حد سواء الرواية تناولت أيضا تاريخ مصر جعلنتي أهتم بهذا الجانب الذي من الضروري أن أبحث فيه في الأخير أعجبني سعي طاهر و صادق نحو حلمهما تحدي طاهر لوالديه كان بطوليا و أعجبني طابع الواقعية في الرواية أكثر من أي شئ,1,1,0.989
كتاب خفيف وحلو أكتر شيء بتطلع منه ان سوء الفهم عادة ينتج عن اختلاف التفكير ليس الا، وانه يجب تقبل الاخر واستيعاب طريقته لتواصل افضل. لكن في النهاية الكتاب كأغلب الكتب التي تخرج مؤخراً هو تلخيص لكتب الكتاب الاكثر شهرة في هذا المجال واعتقد انه الكاتب لم ينكر ذلك، هو قام بقراءة الكتب وتلخيصها ومحاولة تفهيمها للقارئ الخاص به، وهي خطوة يشكر عليها في النهاية لأنه حاول يفيد.,1,0,0.662
فيه روايات لو اتعملت فيلم هتبقى احسن من الكتاب منها الرواية دي,1,0,0.878
يوتوبيا ذلك الاسم الملحمي للمدينة المثالية التي صنعها جشع ونفوذ ملاك القوي الاقتصادية وملوك البزنس علي حساب الفقراء ومعدومين الحال والمهمشين ، تلك الأسوار المنيعة التي تفصل بينها وبين المجتمع فتشطرة الي نصفين وتضيع بين الأقدام تلك الطبقة الوسطي التي هي بمثابة أمان المجتمعات ورمانة الميزان التي تز.,1,1,0.996
رواية مشوقة. أنهيتها في ليلة لكنها مملة بعض الشيء تغلب عليها الطابع التاريخي أكثر منه الروائي,1,1,0.884
مجموعة عبارات منها الرائع و منها العادي و لكن الكتاب هو اشبه بمجموعة تجميعات لعبارات صغيرة يشتتني كتاب مثل هذا حقا,1,0,0.65
حاسه اني في حاله من جنان في جنان فعلا مكانها الطبيعي مستشفي العباسيه هذيان غريب مااقدرش انكر انها شدتني لحد ما خلصتها لكن في المنتصف اصابني بعض الملل ووصف الخمور كان كتييير لدرجه ضايقتني اتمني الروايه الجديده تكون بدون الفاظ خارجه,1,1,0.789
رحلة مشوقة وغريبة. أعجبني أسلوب المؤلف في اتخاذ راوٍ لنقل الأحداث عن صاحب الرواية,1,0,0.894
"التاملات المذكورة للنفري مش سهلة ومحتاجة امعان وتدقيق لكن فيها معاني عميقة جدااااا وتواصل مع الله وفي نفس الوقت خضوع تام ليه اقتبس :""ان الله يستدل به لايستدل عليه""",1,0,0.646
لم تعجبني النهايه لكن المحتوى جميل,1,0,0.937
قرأته من فترة طويلة لكنني أتذكر أنني ما حبيته كثير. اسلوب أحلام ما يناسبني ربما,1,0,0.395
تحمست لقراءة هذا الكتاب حتى أعرف المزيد عن هذا العالم. (العميان) كما في العنوان.! ولكن الكتاب لم يكن كما أردت للأسف. :( مع هذا الكتاب لا يتعبر سيء. أكثر ما شدني في الكتاب هو تجربة الكاتب في المطعم. ثم بالمرتبة الثانية تأتي قصة مهند أبو دية.!,1,2,0.463
"كتاب رائع يتكلم عن قصص للكثير من العظماء, وضع في الكتاب 3 مبادئ أساسية للعظمة. رائع باختصار !",1,0,0.953
"لغة ميخائيل نعيمة راقية و أصيلة , و سرده للأحداث مشوق بالفعل , حيث يبث على لسان شخصياته أفكاراً لطيفة و تأملات عميقة . أقتبس: ""يقولون إن الحب أعمى, و ذاك خطأ. بل الحب مبصر, و لكنه يرى بعين الجمال فيرى كل شيء جميلاً. لذاك كان الحب خلاصة الحياة. فمتى أحب الناسُ الناسَ تقلصت عنهم كل ظلال الشناعة فرأوا كل ما فيهم جميلاً. و متى رأى الناس كل ما فيهم جميلاً عرفوا الحب. و متى عرفوا الحب عرفوا الحياة. "" ** ""ما أجمل الغراب يتكلم لغة الغراب و لا يحسد العندليب على صوته! و ما أجمل العندليب يتكلم لغة العندليب ولا يحسد الغراب على قوته! و الغراب و العندليب ولدا الطبيعة و هي تحبهما بالسواء. ليس الأمر كذلك بين الناس. فكم من غراب بشري يشقى لأن ليس له صوت العندليب ! و كم من عندليب بشري يتعس لأن ليس له قوة الغراب !"" ** أكثر ما أعجبني قصة ""العاقر"" و ""شورتي"" .",1,1,0.83
"بالرغم من الجانب الشيق فيما يختص بالاحتلال الشيوعي لأرض تركستان (والمفارقة في ذكر مدينة كاشغر) وتقاسمها بين الصين والاتحاد السوفييتي, فإن الرواية بالنسبة لي على الأقل منتهية الصلاحية فاللغة التي كتبت بها تنتمي لأدب الصحوة المعتمد على بساطة السرد وتمرير رسالة أن أي حدث يحصل في العالم لابد أن له علاقة بإستهداف المسلمين ومحاربتهم وكراهيتم من قبل الكفار (الشيوعيين في هذه الحالة).",1,1,0.803
رواية جيدة و شيقة و مليئة بالأحداث الممتعة و لكن يعيبها حدة الإنتقال بين الأحداث فيتولد الإحساس بعدم الإنسياب و كذلك ضعف أسلوب الكاتب نسبياً في جزء كبير من الرواية.,1,0,0.75
هل فعلاً كان فى الثانية عشر عند كتابة هذه الكلمات، لا أكاد أصدق؟؟,1,2,0.99
مرتبط عندي بذكريات كتير قديمة,1,0,0.446
رائعه كعاده المنسى قنديل . مجموعه من القصص المنفصله . احببت قصه موت والده كثيرا الى درجه البكاء يمكن بسبب واقعيه الاحداث باحساس الكاتب المرهف تفاعلت مع نفر الحارس الفرعونى واحساسه بالثار لمن كانت زوجته عشقت سلمى بنت طه المتيم رغم انها لم تستمر كثيرا محمد المنسى قنديل كم انت رائع وكم انا محظوظ انى من قرائك,1,0,0.443
الروايه من الصفحه الأولى إلى اخر صفحه كلها هم وحزن بالاستثناء لحظات صغيره من طفولتها ولكنها تتنهي بالحزن وكابه هل هذا واقع ؟ بطلة الروايه هند تسافر إلى أمريكا بلد الأحلام والحريات وتتصادف هناك أن جميع الشخصيات وحتى الشوارع تذكرها بحياتها و حياتها البائسه كل التفاصيل الصغيره في أمريكا كانت موجوده بصور.,1,1,0.985
كتاب بسيط بسرعه ينتهي ومعلومات جديدة عن يهود اليمن بس في شي ناقص ما اعرف ايش هوا!!!,1,1,0.915
فيرتيجو أو بار فيرتيجو أخذتني بين السطور إلى عالم ليس بالسفلي إنه عالمنا وللأسف . فساد لا أستوعبه عقلي لايحتمل كل هذه الأحداث التي لم أكن أتخيل أنها حقيقية بداية طيبة لأحمد مراد تبعهتها تراب الماس التي تعتبر امتدادا لها أحببت فكرة الصديقين الحميمين والترابط بينهما في كل الظروف أحببت فكرة أنه لا يزال هناك شرفاء يضحون بأرواحهم في سبيل الحق النهاية واقعية وحتمية أحببت أيضا العرض السينمائي . حسيت اني بتفرج عليها مش بقراها كنت أتمنى أن تكون اللغة أكثر تأدبا وأرقى وأكثر نضجا من كدة دون أن تخرج عن بساطتها وسهولة وصولها للقارئ,1,0,0.992
لا بأس ببعض الألم، ولكن ماذا تفعلُ بالوجع؟* لاأعرف ماذا أقول حقاا.كتاب رائع .كئيب .غلاف جذاب أحبتوة كثيرا يناسب الحالة النفسيه التي امر بهاا سياتي يوم أحتاج فيه ان أعيد قراءتة يعتبر بداية تعاارفي مع هذا الكاتب.ولن تكون الاخيرة شكرا لمن نصحني بهذا الكتاب كثيرا,1,1,0.493
بعضه واقعي و البعض الاخر سخرية لمجرد السخرية,1,1,0.897
دروز بلغراد رواية تصور مرحلة تاريخية تمتد بين 1860 و 1872 بعيون رجل عادي شاء له القدر أن يحمل تبعات جريمة لم يرتكبها و يتحمل أوزارها طيلة اثنتي عشر سنة متنقلا من سجن إلى أخر في أراضي البلقان من خلال هده الرحلة تكتشف هشاشة السلطة العثمانية و الفوضى السياسية التي سادت في ذاك العصر واستهتار الولاة بشؤون العامة و في خضم ذلك تسمع أنين الرجل المسجون و نحيبه من فرط ألمه و معاناته لا يسكن هذا الألم إلى أمل في الحرية و العودة إلى حضن الأهل,1,1,0.995
رواية تحكي عن سقوط اﻷندلس ، حال الناس وحياتهم المليئه بالمصاعب ، آآآه ثم آآه من المسلمين لم يستطيعو مساعدة احد في الحرووب كل شخص يقول ( نفسي نفسي). لم نطبق الحديث (المؤمن للمؤمن كالبنيان) ،تركنا المساعدة فعاش المسلمون في عذاب نفسي وداخلي . روايه تحكي حياة حقيقة عاشوها في عذاب حياة صعببببه . بكي.,1,1,0.993
وأنا أيضا اريد ان اعيش ألف عام.,1,0,0.962
يسرني كثيرا ان اعرف رأي الكاتب بالعالم العربي في ظل الربيع العربي . إلى آي مدى تغير ! النصف الثاني من الكتاب لا داعي له :) ! تساؤل : آربعون عاماً قضاها بيننا ولم يتأثر بالإسلام ؟ .الحمدلله الذي هدانا !!,1,1,0.924
يحتوي على كم كبييير من الحكم والمواعظ كل فترة افتحة واقرا كم حكمة مفيد مرة ^.^,1,2,0.527
"كتبت رضوى عاشور ""أطياف"" لنفسها، لتؤرخ أحداثاً و تصنع شخصية تحاول من خلالها سرد قضية. فلسطين حاضرة بقوة في ""أطياف"" كما أن مريد و تميم لهم حضورهم الخاص. تعرفك الصفحات على الكاتبة و على نبذة و لو صغيرة من تاريخها و معاناتها مع بُعد زوجها في المنفى. جميلة هي لغة عاشور و تتمنى لو أن تقرأ كل ما كتبت لأنه كُتبَ بشفافية واضحة.",1,0,0.988
"رواية قصيرة , عبارة عن ثمانية وقائع قامت بتجسيدها سلمى تنتهي منها في نصف ساعة",1,2,0.628
لا احب قراءة كتب السيرة الذاتيه لانها تحتوى على انحياز وتدخل فيها المشاعر الشخصيه فى الحكم على رموز اخرين ولكن قررت قراءة الكتاب بعد دور العسكر فى ثورة 25 يناير اردت ان اقراء عن الضباط الاحرار الذين قاموا بثورة يوليو التى حولت كل رؤساء مصر الى عسكرين الجزء الاول فى الكتاب يحكي محمد نجيب عن نشاته فى السودان من ام سودانيه واب مصرى وبعض بطولاته الشخصيه ومبادئه وقناعته اعجبنى الجزء الثانى فى الكاتب الذي حكى عن الثورة ودور الضباط الاشرار كما اطلق عليهم نجيب بعد ذلك وجزء كتابه الدستور والاعلان الدستورى ودور الاحزاب والمحاكمات العسكريه واللجنه التأسيسيه لكتابه الدستور تشعر ان التاريخ يعيد نفسه ودور الاخوان فى الثورة ومشاركتهم الضباط الاحرار اعجبنى موقف التلمساني من رفضه دخول الاخوان الوزارة ولكن كرهت موقفهم من حل الاحزاب الاخرى ودور عبد الناصر لجعلها جماعه لاينطبق عليها قانون حل الاحزاب السياسيه وحل جميع الاحزاب السياسيه عدا الاخوان المسلمين وبعد ذلك انفرد بهم (وانطبق عليهم مثل اكلت يوم اكل الثور الابيض ) وسحب من بعضهم الجنسيه واعتقل 450 منهم واصدر قرار بحل الجماعه وليس فقط الاخوان ولكن ايضا مصطفى النحاس وكل معارضيه من الضباط والسياسين تم اقصائهم الفصل الاخير فى المذكرات يحتوى على نوع من جلد الذات حيث راى نجيب ان ماحدث لمصر على يد الظباط الاحرار هو مسئول عنه وهو فعلا من وجهه نظرى مسئول عن جزء كبير منه لم يذكر نجيب فى الكتاب ماحدث له بعد استقالته من الرئاسه معلوماتى انه تم تحديد اقامته ثم سجنه قد تكون الطبعه عندى غير كامله لانها 219 صفحه وليست 420 وفى النهايه وبعد قراءة المذكرات ازدادت يقينا بشعار يسقط يسقط حكم العسكر,1,1,0.72
رواية عاطفية درامية ، تصنف تحت أدب المهجر ، توصيف دقيق ، وفكرة روائية مبتكرة ، وإسهاب انطولوجي عالي . تضطر أن تتحمل برود الصفحات ال٣٠٠ الأولى ؛ لتتمتع أخيرا بالـ ١٠٠ المتبقية . لا تحمل في طياتها أسئلة مقلقة أو لفتتات مبهرة أو تراكيب أنيقة سوى في صفحاتها الـ ١٠٠ الأخيرة . تجربة تستحق ربما القراءة خصوصا لجميلات إبريل :),1,0,0.581
بسيطة جدا ولكني لم أستمتع كما استمتعت في روايات سابقة لها.الجملة المفضلة لي هي: الوقوف علي عتبات البهجة دائما أفضل من البهجة نفسها.,1,0,0.86
"""كأننى أكتشفت كنزا. (رواية) تمس شغاف القلب برقتها ونبل ابطالها وتعاطفها البالغ مع الانسان بوصفه انسانا.تمسك بانتباه القارىء من أول لحظة و حتى نهايتها وتتركه أكثر حكمة."" هذا ما قاله د. جلال أمين عن هذه الرواية وهو فعلا تعبير تستحقه. تدور الاحداث في قرية صغيرة في صعيد مصر وابطالها حربي الشاب الوسيم وصفية البنت الجميلة وبينهم علاقة على أشد ماتكون … وهي الثأر. وتتميز الرواية بالسهولة والبساطة وجاذبيتها العميقة وتوضح مدى الترابط الاجتماعي الوثيق بين المسلمين والمسيحيين وترسم العلاقات الانسانية في هذا الجزء من الوطن بتفاصيل قليلة لكن ما اكثرها تعبيرا.",1,0,0.962
"قصة لا تستطيع معها إلا أن تواصل القراءة دونما توقف . البساطة والبراءة التي اتسم بها اليهودي سالم . الجمال الذي حباه الله لصبا الغلظة في أسعد والإمام ملائكية فاطمة وجرأتها في آن واحد انغمست حقا في شخصية فاطمة . وأحسست أن سالماً محظوظٌ رغم ما مر به من آلام متتابعة . رواية ""حالية"" .",1,0,0.988
"انا قريت النسخه الـبى دى اف هيا 214 صفحه الكتاب طلع اقل مما توقعته يعنى العنوان ملوش علاقه كبيرة بالمحتوى اكتر قصتين عجبونى هما ""امراة هزمت الشيطان"" و ""كرامات ومعجزات"" لان الاخيرة انا درستها بلالنجليزية ف الكليه",1,2,0.613
