review,true_label,pred_label,confidence
" الأسلوب اقرب لأسلوب أحمد مراد في الفيل الأزرق فكلاهما اعتمد على الجانب النفسي , ليست رواية بل رحلة في أعماق مرض ما",1,2,0.887
 لاعطي الرواية حقها احتاج لتقيمها من وجهين الوجه الأول : الوجه الأدبي .وهنا الرواية مكتوبه ادبيا بحرفيه مزهلة تظل مشدودا لصفحاتها من السطر الاول وحتى الاخير . حوارات العامية تنساب بيسر وابداع وسط الفصحى الجيدة بلا اي خلل . الحبكة الدرامية منسوجه بقوة وابادع فائقين ورغم لهفتك المفرطة لحل الغاز الرواية الا انك لا تفوت على نفسك سطر واحد منها . مكتوبة بإمعان وتركيز واتقان ليس هناك تفصيلة ليست فى مكانها وعلى الرغم من ان الرواية هي مزيج من انواع متعددة الا انها ادبيا ربما نستطيع اعتبار لغتها لغة قوية أو هكذا اراد لها الكاتب ان تكون الا ان لغته الخاصة ككاتب فرضت نفسها فى استعمال بعض الالفاظ العامية الدارجة وسط الفصحي على طريقة المخطوطات المصرية في دولة محمد علي .لم اتوقف على مدار سطور وليس صفحات الرواية عن الانبهار والاعجاب باحمد مراد الذي عكف على الرواية وكأنها مشروع اراد له النجاح الباهر واعتقد انها ستفعل الوجه الثاني . هو القيمة الانسانية للرواية . مع استمتاعي المفرررررط بالرواية التى لم اتركها من يدي على مدار يوم ونصف حتى انهيتها رغم مشاغلي التى لا تنتهي الا انني هناارى ان الرواية لا تحمل اي قيمة انسانية على الاطلاق لا وصف لاحاسيس ولا معالجة ما لاي مشكلة ما ولا معلومات تاريخية عن زمن ما حتى احاسيس الابطال عبر عليها احمد مراد عبوراقاسيا نوعا ماالرواية لا تتعدي كونها فيلم سيمائي جذاب جدا ومكتوب بإتقان مفرط . وارى ان احمد مراد هنا ركز كل طاقته لاخراج رواية جذابة جدااااااااا وقوية وكان هدفة الاساسي هنا هو النجاح والنجاح فقط اراد من هذه الرواية ان تضع اسمه بين قائمة الكتاب ذوي الكتب الاكثر مبيعا واعتقد انه نجح . بالنسبة لي اري ان العمل مهما كان مبدعا اذا لم يحمل قيمة ما فهو ناقص لذا اعطيتها 4 نجوم ,1,0,0.576
 كتاب رائع .يعرض تاريخ الاندلس بشكل شيق وعرض سلس بعيد عن المط والتطويل .,2,0,0.937
" لغة ميخائيل نعيمة راقية و أصيلة , و سرده للأحداث مشوق بالفعل , حيث يبث على لسان شخصياته أفكاراً لطيفة و تأملات عميقة . أقتبس: ""يقولون إن الحب أعمى, و ذاك خطأ. بل الحب مبصر, و لكنه يرى بعين الجمال فيرى كل شيء جميلاً. لذاك كان الحب خلاصة الحياة. فمتى أحب الناسُ الناسَ تقلصت عنهم كل ظلال الشناعة فرأوا كل ما فيهم جميلاً. و متى رأى الناس كل ما فيهم جميلاً عرفوا الحب. و متى عرفوا الحب عرفوا الحياة. "" ** ""ما أجمل الغراب يتكلم لغة الغراب و لا يحسد العندليب على صوته! و ما أجمل العندليب يتكلم لغة العندليب ولا يحسد الغراب على قوته! و الغراب و العندليب ولدا الطبيعة و هي تحبهما بالسواء. ليس الأمر كذلك بين الناس. فكم من غراب بشري يشقى لأن ليس له صوت العندليب ! و كم من عندليب بشري يتعس لأن ليس له قوة الغراب !"" ** أكثر ما أعجبني قصة ""العاقر"" و ""شورتي"" . ",1,1,0.83
 تقييم الكتاب بنجمتين ليس لسوئه بل لسوء تجميع وانتقاء المقالات حيث تكرر الموضوع الواحد أكثر من مرة بشكل ممل نوعا . تحدث في أمور تقارب واقعنا كثيرا رغم بعد المسافة الزمنية بيننا وبينهم حديثه عن الزواج ، الشباب والعطلات ، المدارس ، المشاكل الزوجية القضايا السياسية والمحاكم، الوقت والمواعيد وغير هذا من المواضيع . لشيخنا أسلوبه الجميل لكن كما قلت تجميع المقالات وتفريغ حديث الإذاعات كان مكرر المواضيع وهذا عيبه . رحمة الله عليك ياشيخنا :-) ,0,1,0.996
 علي الوردي كاتب فذ استفز عقلي لأقصى مدى في نصف الكتاب الأول نبهني لطبيعة اكتسبناها بدرجات متفاوتة فنحن نؤمن أن الله أعزنا بالإسلام وهذا صحيح ولكن هناك فارق كبير بين العزة والكبر وأغلبنا اليوم كمسلمين إلا من رحم ربي نعاني من هذا الكبر الذي وقر في قلوبنا لمجرد أننا ولدنا من أباء مسلمين فقط نحن محظوظون وهي نعمة أسبغها الله علينا ليس لأفضلية لنا ولكنه فضله يؤتيه من يشاء ولا معنى أن يمنحني الله نعمة لم أكد للحصول عليها فأقوم بالتعالي والإختيال بها على خلقه كما يفعل بعض المتدينين حسناً نحن أمة تبليغ أمرنا أن نوصل دينه الحنيف إلى مشارق الأرض ومغاربها ولو إبتكر كل منا كيف يكون مبلغاً لهذا الدين دون الأسلوب التلقيني مبلغاً بأخلاقه ورقي تعامله مع البشر هي نعمة ألقيت علينا ويجب أن نؤدي شكرها بأن نكون مثالاً لهذا الدين في الأرض لا لكي نتكبر ونتعالى بما منحنا الله إياه فبنو إسرائيل كان هلاكهم عندما ظنوا أنهم شعب الله المختار وما من شعب مختار الرسالة الإسلامية عالمية وكل مسلم في أي بقعة من بقاع الأرض هو سفير لهذا الدين وعليه أن يكون على قدر هذه المهمة التي أوكلها الله إلينا لننزع ما القلوب من كبر ولندرك جيداً أننا لو كنا في الجهة الأخرى ما أدرانا أننا سنعتنق الإسلام لو فقهنا هذا لتبدلت لغة الدعوة 180 درجة عما هي عليه الآن . النصف الثاني من الكتاب ممل جدا يدور حول الخلاف السني الشيعي ولم يخلو من التكرار والإسهاب في نفس الملاحظات بعدة أوجه وهذا ما خصم من تقييمه نجمتين . علي الوردي مفكر فذ يستحق أن يقرأ فكره ولن تكون تجربتي الأخيرة في القراءة له ,1,2,0.677
" رواية غزيرة، كثيفة، لا أصدّق بأنّها لم تكن سوى ٢٨٠ صفحة ! لقد التقطتُ أنفاسي كثيرًا أثناء قراءتها وابتعدت . ابتعدت لأنّه من المرهق قراءة رواية كهذه ! كونديرا الّذي يتحدّث إلى قرّاءه أكثر بكثير ممّا يكتب لهم، يقاطع أحداث روايته فجأة وينقل إليهم رأيه الخاصّ في الفكرة الإنسانية، وكونديرا الّذي يمتلك قدرة عالية على التّلاعب بالزّمان والإحاطة بالحدث من زوايا عدّة، فهو يروي الحدث نفسه موجّهًا عينيه صوب تيريزا تارة وصوب توماس تارة أخرى، فيلهمك الكثير . في بداية الكتاب كنت أشعر بأنّه ينتزعني انتزاعًا وبأنّه لم يُكتب إلاّ بالنّيابة عنّي، فيما بعد بدأت أُصاب بالملل وأتمنّى لو أنّ كونديرا اكتفى بكتابة آراءه الفلسفية فيه دون أن يقحم شخصياتٍ روائيّة، وفكرت: هل أصابني الملل لأنّه ما زال مبكرًا بالنسبة لي أن أفهم هذه الأحداث ؟ هل إذا عدتُ إلى الكتاب ثانية بعد ٥ أو ١٠ سنوات فسأفهم لماذا سرد كونديرا كلّ هذه الأحداث، أعتقد بأنّ الإجابة دون شك هي: نعم ! أفكار كثيرة أحببتها في الكتاب، أحببتُ فكرة أنّ الرّغبة في النّوم المشترك هي ما تجعل الحبّ حبًّا لا الرّغبة بالجنس، أحببتُ إسقاطه لأسطورة ""أوديب"" على أولئك الّذين يتملصّون من جرائمهم،أحببتُ شخصيّة فرانزا، فرانزا يشبهني، بحالميته وحماسه وتمازج قوة ثقته بذاته مع ضعفها، و الأهمّ رغبته الملحّة في ""حياة حقيقية"" . أخيرًا، لا أذكر أنّي التقطت اقتباسات من روايةٍ ما بالعدد الّذي التقطته من ""كائن لا تحتمل خفته"" ! ",1,1,0.782
 أستفدت كثيرا من المحتوى الرائع لهذا الكتاب.,1,0,0.992
 أجمل مافيها الأسلوب. لكن أحداث الرواية راكدةوكثيراً ماشعرت بالملل أتممتهافقط لأسلوبها .ة,1,0,0.923
 بسيطة و ممتعه نوعا ما ، الاحداث ايقاعها بطيئ إلا انه لم تفقد عنصرالتشويق .تحمل رساله أرى أن الانسان من خلالها لا يرى عيوب نفسه . فقط يرى عيوب الآخرين . والعيوب تمثل رائحة الاشياء من حوله . جميع الاشياء التي تحيط به لها رائحة إلا البطل الذي حاول اشتمامها ولم تكن هناك رائحه. لم تعجبني النهاية !! ,1,0,0.757
" أكثر ما جذبني للرواية عنوانها . لكنّها لم تكن بالقدر الذي توقّعته !! الشيء الوحيد الذي أعجبني, مفردات الكاتب وتشبيهاته . للأسف '",0,0,0.637
 إذا أردت أن تستمتع بقراءة هذه الرواية فعليك أن تقرأها قبل أن تقرأ عزازيل، لأن الأسلوب مكرر والمستوى الأدبي أدنى، فعزازيل رواية من الدرجة الأولى، إلا أن يوسف زيدان لم ينجح بالتفوق على نفسه، فجاءت روايته هذي بلا شيء جديد، سوى وصف تاريخي يمر عليه بعض رجال التاريخ الإسلامي مرور الكرام، الرواية لا عقدة كبيرة بها، أو حلا كبيرا، والزمن يجري بها بإيقاع يفصم القارئ، على يوسف زيدان أن يقهر عزازيل برواية جديدة أقوى أو عليه أن يترك الكتابة ليبقى روائيا كبيرا بعيون الناس. ,0,1,0.492
 ع الجرح,0,1,0.572
 ناعم وخفيف. انتهيت منه بوقت قياسي كلفني كوب شاي فقط,1,0,0.647
 معجبنيش,0,1,0.743
 رواية مشوقة . تؤيد و تعزز نظرية المؤامرة . مليئة بالمعلومات التاريخية و تحرك لديك الرغبة في القراءة في كتب التاريخ و التزود بالمعرفة أكثر . لكنها تفتقر للوصف و الأساليب الجمالية التي اعتدناها في الروايات .,2,0,0.983
" "" وبشِّر الذين آمنوا"" العقد الرابع : كوخٌ بإيمانٍ ولا قصرٌ مع طغيانٍ إني وإن لُمْتُ حاسديَّ فما أُنكر أني عقوبةٌ لَهُمُ إن امرأةً مسلمةً تعيش في كوخ ، تعبد ربها ، وتصلي خمسها ، وتصوم شهرها ، أسعد من امرأة تعيش في قصر شاهق بين العُبْدان والقيان والعيدان والكيزان ، وإن مؤمنةً في بيت من شعر ، على خبز الشعير ، وعلى ماء الجرة ، معها مصحفها ومسبحتها ، أسعدُ عيشاً من امرأة تعيش في برج عاجي ، وفي غرف مخملية ، وهي لا تعرف ربها ، ولا تذكر مولاها ، ولا تتبع رسولها . أجل افهمي معنى السعادة ؛ فليس هو المعنى الضيق المحرف الذي يتوهمه كثير من الناس ، فيظنونه في الدولار والدينار والدرهم والريال ، والمفروشات ، والملبوسات ، والمطعومات ، والمشروبات ، والمركوبات ، كلا وألف كلا !. السعادة رضا قلبٍ ، راحةُ ضميرٍ ، قرارُ نفسٍ ، فرحةُ روحٍ ، انشراحُ بالٍ ، صلاحُ حالٍ ، استقامة خُلُقٍ ، تهذيبُ سلوكٍ ، مع قناعةٍ وكفاف . إشراقة : كيف يرتاحُ مَنْ آذى مسلماً أو ظلم عبداً ؟! . الهم اجعله فى ميزان حسناتى واشفى امى وابى وارضا عنهما وارحمهما كما ربيانى صغيرا قولوا امين ",2,1,0.97
 كتاب أمتعني قرائته . من أكثر الكتب التي أدهشتني موهبة كاتبها رغم جهلي عن براعته الكتابية. يتلخص الكتاب في مقالات قد نُشِرَّت للفنان الرائع احمد حلمي في جريدة الدستور يوم الاربعاء من كل أسبوع. انتهيت من قرائته ولا أمانع أبداً في التهامه مرات عديدة,2,0,0.986
" تلاته ونص أقرب للاربعه نظرا لان الموضوع لست من مريدينه ولا من المصدقين فيه بعد استماعي للحكاية كاملة قفلت الكتاب وامسكته وفكرت للحظات ايه رأيك؟ قولت ليا مش عارف الموضوع نفسه فيه حاجات كتير ك قناعة شخصية غير مقتنع بها ولا مؤمن بها أصلا لكن انا هنا بتكلم علي عمل أدبي تمت كتابته انا كتير من الاوقات حاسس ببصمات صنع الله ابراهيم قبل حتي ما اقرأ الشكر له ف النهاية اسماء المنتجات الكثيف المرة دي طريق الوصف ف اجزاء معينة بالذات علي مستوي الجلسة المنفردة مع النفس للشخصية الاساسية يحيي راشد العمل متماسك محبوك بشدة واضح بقوة فكرة البحث اللي تم عن المرض النفسي وعالم السحر عن جريمة قتل عن الذكريات اللي مش راضيه تموت لمجرد ان الوقت مر في عدة دورات كثيره ولكن تأتي تفصيلة صغيرة تقضي علي بركة علي كل شئ حياة الدكتور يحيي اللي قفلها بعد حادثة شخصية جعلته شئ آخر تماما يجد نفسه ف عالم ليس له علاقة به الفيل الازرق هو اسم برشام مخدر فكرت كتير لو أخدته ياتري ما هو البرزخ اللي هزوره؟ ايه الاماكن اللي هروحها؟ اسئلة كتيره هاجمتني ايه اللي مستوي الحزن اللي يخليك توصل لمرحلة يحيي؟ مهما كان بس فعلا الوضع صعب الحياة المجنونة اللي كان بيعيشها كل الاخطاء اللي كان بيعملها وهو عارف كويس انه بيعملها بس بيعملها لغاية ما يلاقي نفسه متورط في عالم لم يفكر ف يوم انه موجود من الاصل يتداخل ما بين عالمين ليس لهم علاقة واضحة ببعضهم البعض يحاول ان يخرج من الاثنين ف الحقيقة ولكنه لا يقدر لعدة اسباب ليجد نفسه في مكان ما ف وسط شئ ما انا خلصتها ف يوم بالظبط وعلي مرحلتين قفل اول جزء تقريبا ما قبل النهاية بقي 40 ورقة , والباقي بقية اليوم الجزء الاخير دا ف الرواية محتاج تسيب خيالك بكل ما تملك من صبر خاصة مع اول حبة للفيل الازرق الصورة الخيالية اعجبتني بشدة ولكنها ابدا لم تكون سهلة علي القبول أشياء اكيدة ف الرواية دي أحمد مراد خرج بره عن الاطار المرسوم له بشكل كسر الاطار نفسه ليس هناك فساد , صراع سلطات سياسية و ورق هيودي الناس ورا الشمس الرواية هتخلق حالة اختلاف ليس هناك اي وجه مقارنة ما بين العملين السابقين والعمل دا ولا من قريب ولا من بعيد الرواية دي شئ من اتنين يا هيتم استقبلها جيد جدا او هتلعن وبالتالي اللعنات من الجائز تصيب أحمد مراد الموضوع لن يصبح محايد علي الاطلاق الان أسلوب أحمد مراد بيتغير بشكل كبير وسريع وملحوظ عن كل عمل يقدمه ودا معناه انه يستمع بشكل جيد وبشكل كثيف للكلام او النقد الموجه له او النصائح المقدمة له بالنسبة لموضوع الالفاظ السخيفة والوصف الجنسي انا حسيت ان قريت رواية أخري فعلا فعلا يعني اللفظين الوحيدين المستخدمين تم استخدامهم ف شعر جيد للرائع مصطفي ابراهيم مثلا دون الاحساس انه شئ مريب انا هنا مش فمجال اناقش دا صح ولا غلط يليق او لا يليق دا نقاش عقيم بالنسبة ليا انا بالنسبة ليا الرواية اللي بقرأها كانها حكاية بتحكي لي وانا عمري ما بقطع حكاية تحكي لي الا لو مش فاهم شئ غير كدا طالما قبلت اني اسمع الحكاية ف بسمع . ",1,2,0.706
 الكتاب هو أول كتاب أقرأه لعبدالله القصيمي . وجدته يحمل كماً هائلاً من الكلام الإنشائي بمعنى أنه ( فضفضة) نتيجة مصادمته لواقعه والبيئة المحيطة به فبدايات المؤلف في بيئته السلفية وفي مسقط رأسها (القصيم ) جعله بعدما تغيرت تصوراته حول الأمور البديهية في الدين (التقليدي) وفي الأفكار السائدة آنذاك فأصبح حديثه أشبه برد فعل الإنفعالي - ان صح التغبير- فقراءتك للنص تجده يحمل الكثير من التجارب والمواقف التي جعلت من كتابته ردة فعل عاطفية مليئة بالعتاب والهجاء كما أن نصه هو نتيجة مصادمة ولا أدري ان كان هو نوع من الإنتقام في النقد لكن ما كتبه في هذا الكتاب كما قلت فضفضة . آحاديث نفس وعادة ماتكون هذه الاحاديث بعيدة عن الحيادية والموضوعية . كسائر الكتب المماثلة ملاحظة : من الممكن الاستفادة من المكنة اللغوية التي تمتع بها المؤلف . لان هذا أفضل ما وصلت اليه من الكتاب :) كل الود ,1,2,0.674
 وشاءت الأقدار أن تتحرر فلسطين من الحكم العثماني الطاغي الذي أغرقها في الجهل ،، كي تصبح مستعمرة في يد الإنجليز واليهود المجرمين . الرواية تحكي الواقع الأليم لمعاناة أهل فلسطين منذ قدوم الإنجليز وانتهاء العهد العثماني حتى قبل النكبة . كم كان جزء كبير من العرب خونة قبل أن يخونهم الإنجليز . كم باعوا شعبهم وأرضهم وكرامتهم لأجل رضى الأباطرة المحتلين او لإرضاء الفتاة الإنجليزية الفلانية !! كم كانت الأرض لدى أهلها أغلى من الروح والمال والدم ! حزينة تلك النهاية التي اختتم فيها ابراهيم نصرالله روايته . لكن تلك النهاية حتمية . كان النضال وقتها نقيّاً . كان الشعب يداً واحدة ضد الإحتلال . وبعد أن كان ما كان . ستبقى أرض فلسطين مليئة بتلك الحكايات المدفونة التي لم يسطرها أي كتاب حتى الآن . أبدعت يا نصرالله . رغم وجود بعض الأحداث المملة في أول الرواية . لكن سيرة الشهداء كانت تنطلق من كل صفحة في الكتاب برائحة عطرة ! ,2,1,0.996
 أمريكانلى أمرى كان لى :),1,2,0.554
" اجمل ماقرات في الكتاب مقابلة مخترعين: عندما ذهب ميكو موتو إلى امريكا للدعايه للؤلؤ الزراعي، قابل المخترع الأمريكي أديسون الذي اخترع المصباح الكهريائي وأضاء ظلام الدنيا. قال له المخترع الأمريكي: "" إنك حققت معجزه علمي"". رده عليه ميكو موتو: "" أنت أضأت العالم وأنا أضأت أعناق النساء، وإذا كنت في دنيا الاختراع قمرا كاملا، فانا أحد النجوم التي ليس لها عدد"". عندما سمع أديسون هذه العباره بكى. وقال له ميكو موتو وهو ينظر إلى دموع المخترع الكبير:"" لقد رأيت أعظم لؤلؤتين على خد انسان"". وليس هناك انجح من النجاح نفسه. فالنجاح هو اعظم لذه وأعظم غاية وأعظم قوة. ",0,0,0.927
" 192 صفحة من السواد في الحياتين . متشابهين اللي حد التناقض . عجبتني الفكرة . عجبني الاسلوب في تقسيمة ""الصياد والفريسه"" وتكرار حاجات معينة . غير كده اتضايقت من الاسلوب بذات في الأول حبيت اجزاء الفريسه أكتر من الصياد من الروايات الخفيفة اللي بتخلص بسرعة",0,1,0.685
 نفسي اقول لمحمد علوان كفايه كفايه استحى على وجهك ترا ذنب المراهقين والقراء بصفه عامه في رقبك راعي الله فيما تكتب انت تملك اسلوب كتابي جميل لماذا لاتوضفه فيما يرضي الله لاتصف ان الزنا امر عادي بل هو جريمه لماذا تتحدث عنه كأمر عادي لماذا لماذا تشوه صوره الادب السعودي انت وامثالك خف علينا شوي مو كل روايه لازم تذكر فيها هالشيء قرفت قرفت وكرهت الرويات هذي اللي توسخنا وتلوثنا وتضرنا اكثر من تنفعنا ,0,1,0.996
 أميل إلى أعمال نزار المكتوبة بعد مقتل بلقيس، أي في السنوات العشر الأخيرة، وكأنه كان بعدها يرى أن غايته المتبقية هي شعره وحده، ثم أن سمات شخصيته في هذه المرحلة الأخيرة مجلوة بنقاء أمام الجميع سيخيبُ ظنّكِ. من بطولاتي كثيرًا . يا جميلة وستعرفينَ بأنني نِمْرٌ خرافيُّ . وأني لم أكن بطلاً حقيقيًا . ولكن . كنتُ أخترعُ البطولة ومن قصيدة أخرى: مِن أين دخلتِ؟ وكيفَ دخلتِ عليَّ؟ ووجهي ثلجيُّ التعبيرِ، كأيِّ جدارْ إني اتساءلُ: كيفَ بوُسعِ امرأةٍ مثلكِ . أن تسعى للقاءِ جدارْ ؟ ومن أخرى: لماذا رميتِ بنفسكِ في لهَب التجربة . وأنتِ البريئةُ . والطيبة لماذا؟ دخلتِ بهذا النَفَق؟ وليس بأرجاء بيتي سوى عنكبوت القلَق وليس لديّّ مكانٌ تنامين فيه سوى رزمةٍ من ورق لماذا تحبينني، يا امرأة لماذا . تركتِ جميعَ الرجالِ وجئتِ إليّا لماذا وضعتِ مصيركِ بين يديّا أنا رجلٌ، لا مكانَ له في جميع الخرائطْ فلا أتذّكرُ أين وُلدتُ ولا أتذكرُ أين أموتُ ولا أتذكرُ أين سأبعتُ حيّا ومن أخرى: كئيبٌ . نَعَمْ ملولٌ . نَعَمْ نرجسيٌّ . نَعَمْ أنا المتناثرُ في طرقاتِ العَدَمْ عشقتُ ألوفَ النساءِ . نَعَمْ! خذلتُ ألوفَ النساءِ . نَعَمْ! ومن القصيدة المسماة باسم الديوان: أنا القرمطيّ المقاتلُ نفسي ومنّي سيطلعُ وردَ الخرابِ أنا المتشككُ في كُل نصٍ فلستُ أصدقُ إلا كتابي أنا المتنقلُ بين اكتئابي وبينَ اكتئابي فأكتبُ ليلاً فوق زجاج المقاهي وأركبُ ليلاً قطارَ العذابِ أنا الفوضويُّ . أنا العبثيُّ . أنا العَدَميُّ. أنا المتململُ من لون جلدي ونبرة صوتي ووزن ثيابي ومن أخرى: كَم ارتبطتُ بمقهىً ليس يعرفني وعانقتني، لدى إبحارها، السُفُنُ وكم لجأتُ إلى عينيْن من عَسَلٍ وكنتُ من قبلُ، لا أهلٌ ولا وطنُ من دواويني الصغيرة المفضلة! ,1,1,0.849
 لغته جميلة ، يملك مفردات كثيرة و جدًا !! وصفه مُتقن و رائع.لكنهُ اكثَر منه حتى ظننته بَالغ بكثرة استخدامه. الرواية طويلة حدّ الملل أحيانًا، و مكررة من ناحية الناظر و الفتوات و النبابيت .,1,0,0.881
 رواية مؤثرة جداً برغم قصرها.ذات أسلوب سهل ممتنع,2,0,0.97
 لاتحزن : لأنك جربت الحزن بالأمس فما نفعك شيئا، رسب إبنك فحزنت ، فهل نجح؟! مات والدك فحزنت فهل عاد حيا؟! خسرت تجارتك فخزنت فهل عادت الخسائر أرباحا؟! لاتحزن: لأنك حزنت من المصيبة فصارت مصائب،وحزنت من الفقر فازددت نكدا،وحزنت من كلام أعدائك فأعنتهم عليك،وحزنت من توقع مكروه فما وقع. لا تحزن : فإنه لن ينفعك مع الحزن دار واسعة، ولا زوجة حسناء، ولا مال وفير، ولا منصب سام،ولا أولاد نجباء. لاتحزن : لأن الحزن يريك الماء الزلال علقما، والوردة حنظلة، والحديقة صحراء قاحله، والحياة سجنا لا يطاق، لاتحزن : وأنت عندك عينان وأذنان وشفتان ويدان ورجلان ولسان،وجنان وأمن وأمان وعافية في الأبدان: {فبأي آلاء ربكما تكذبان} باختصار الكتاب يقول لك لا تحزن لأن كان من الممكن ان يكون وضعك أسوأ حاول أن تتأقلم والله كريم واذا حسيت بالضيق مافي شي ممكن يريح غير الصلاة والدعاء . بطبعي لا أحب اسلوب الخطابة بكتاب يتحدث عن الراحة النفسية أحيانا اللغة العامية وعدم التكلف بالزخرفة اللغويةأقرب للقلب ,0,1,0.967
 جميـــــــــــل :),0,2,0.819
 الخروج من التابوت . أى الخروج من القبر لنعيش الحياة الحقيقية الحياة الأخرى . هذا هو ما أراد أن يوصله الكتاب لنا الكتاب يحتاج لأن يُقرأ مرات و مرات تقييمى 5 نجوم,2,0,0.565
 قصص خفيفة و لكنها ذات معنى رمزي,1,0,0.948
" مذهلة بروعة المنطقيّة المختزنة فيها وبظرافة الشخصيات فيها رواية للواقع، للتاريخ، للحياة، للمستقبل، لكلّ شيء لغة شاعرية رائقة، وأدب متقن ونفيس يحكي ""مرّيد"" عن حكمة الغربة يتكلّم عن إحتراف الغربة، وإحتراف الوطنية في آخر فصول الرواية، وتحديداً عندما حدّثنا عن هذا: ""إن العالم كله يمارس ضغوطاً ضد الفلسطينيين في الحرب وفي السلام، بينما لا أحد يضغط على إسرائيل. نذهب للتفاوض، نطلب خطوة من رئيس وزرائهم فيرفض، (نحرد) ونغادر الجلسة ونشكو أمرنا لزوجاتنا ولبعض الصحفيين الذين لا يملكون من أمرهم شيئاً. . بينما السيد رئيس وزراء إسرائيل يغادر مائدة التفاوض لينام في . . . القدس!"" قتلني مرّيد وما دام الحديث عن الوطن والغربة وسماسرة الشهداء فحتماً،، أنهيتها وفي قلبي غصّة وفعلاً، تشبِهُ إلى حدّ ما، رواية الطنطوريّة، خاصّة في الجزء ما بعد ال67 ",2,1,0.899
 أسلوب بسيط ولطيف . من الناحية الأدبية ليس هناك ما يجذب ويشوّق للاستزادة !,0,0,0.718
 حسبى الله ونعم الوكيل فيك يا احمد يا مراد بتحسبن عليك كل صلاة وكل أذان :'( انام ساعة ونص بالليل بسبب رواية عبيطة اها يانى يا اماه يانى يا اماه :'( اموت وافهم البتاعة دى انتهت كده ازاى مستفدتش منها حاجة غير الرعب والقلق والهلوسة وانا ناايمة وخلاص :/,0,1,0.997
 الروايه في مجملها حلوه. مشكلتي مع النهايه، اسلوب احمد خالد توفيق كالمعتاد يحمسك تقرا الروايه كلها في قاعده واحده ومع كده مش هتقدر انصح بيها حتي ضعاف القلوب ﻻنها اقل ظﻻما من يوتوبيا وان كانت برده بتعرض مشاكل وبﻻوي مسيحه لكننا عارفينها,2,0,0.6
 الرواية مش حلوة ومش وحشة تحس كده انك قريتها قبل كده عامله زي طبق الكشري اللي اكلته قبل كده خمسين مره بس في محل مختلف خلطة رومانسية علي دراما علي روحانيات علي تصوف رواية عادية,1,2,0.757
 بالتأكيد لن أشعر بالخسارة لعدم إتمامي هذا الكتاب الغريب أن هذه الرواية مرشحة للبوكر وضمن القائمة القصيرة ولا أشك أن موضوعها السياسي كان سببا في مثل هذا الترشيح فليس هناك سبب آخر قد يغفر لهذه المشاكل الفنية التي لا أظنها قد تخفى على أي قارىء أبسطها الصياغة الأدبية الضعيفة والمرتبكة ناهيك الخلط بين العامي والفصيح الذي لم يقتصر على الحوارات فقط بل امتد ليشمل السرد . هذا إذا استثنيا ثقل الدم والثرثرة الفارغة والحوارات الهابطة ومع ذلك لن أتفاجأ لو فازت هذه الرواية فالترشيح من بدايته كان مريضا ويشتكي من علة ,0,1,0.996
 ما معنى كل هذا، ما معنى كل هذا,0,2,0.507
" كتاب متوسط , خبرات شاب مرّ و يمر بها كثير غيره من الشباب , يفتح و يثير قضايا مع حلول و اراء",1,2,0.699
 ماحبيتها وكفى,0,1,0.476
 هي قصاصات تستحق الحرق فعلا! لم يعلق بذاكرتي منها إلا القليل.,0,0,0.753
 شاعر عبقري,2,0,0.906
 الكتاب ممتع في المقالات الاولى . لكن تكرار فكرة ضرورة تغيير الحاكم بأشكال مختلفة افقدتني متعة القراءة تماما . اكملته املا في اكتشاف جديد و ربما للاستمتاع بمفردات و اضافات بلال فضل اللغوية المميزة,1,2,0.372
 لا تستحق اكثر من نجمتين مبالغة زائدة في كل شيء . حيث التعبيرات الاباحية الفجة التي لا داعي لها . وشرح تفاصيل انواع المكيفات والخمور بدرجة مفصلة للغاية يمكن ان تدفع شابا لان يصبح خبير في عالم الممنوعات بمجرد قرائته للرواية !! قصة مضروبة بالنار في خمسين حتة قبل كده . فكرة العالم الاخر والطلاسم وغيره يمكن الاستعانة بها عندما تعجز عن ابتكار فكرة جديدة الاسلوب الادبي والصور تطورت بشكل لافت عن تراب الماس وتقوقت عليها في هذه النقطة هناك روايات تتمني الا تنتهي . وروايات تمل من منتصفها وتتمني ان تصل الي اخر صفحة بأسرع وقت هذه الرواية من النوع الثاني الكاتب اخذ في تعقيد وتعقيد الاحداث ثم صدمك في النهاية بأن الحل في يد الجان !! نهاية سخيفة جدا ومن رأيي علي احمد مراد ان يترك هذا اللون ويتجه الي الوان جديدة ,0,1,0.997
 هذه هي المرة الأولى التي أقرأ فيها لبثينة العيسى، وأستطيع القول بأن فيه من البساطة ما يجعلني أتذكر قصص الأطفال وأصنفه تحت مظلتها، تمنيت لو كان مختلفًا. أكثر نضجًا. متأكدة من أن بثينة لديها الكثير وقدمت الأكثر ولكنني أخطأت في الاختيار كأول إصدار أقرأه لها.,0,1,0.6
" كتاب خفيف , مبطلتش ضحك عرض تاريخ السنيما المصريه خلال 100 سنه في افلام مكنتش سمعت عنها قبل كده ده هيفيد اني اعرف الافلام الكويسه واتفرج عليها",2,0,0.903
