customer_id,gender,age,country,segment,join_date,recency,frequency,monetary,avg_txn_amt,total_points,cluster
CUST_2617,Female,24,UAE,Silver,2021-05-02,280,4,495.17,123.7925,1399,-1
CUST_2618,Male,47,Qatar,Silver,2022-03-01,207,1,53.93,53.93,224,-1
CUST_2619,Female,28,UAE,Silver,2023-02-28,29,7,1120.99,160.14142857142858,2028,2
CUST_2620,Female,28,Oman,Bronze,2022-12-25,49,4,822.51,205.6275,865,6
CUST_2621,Female,32,UAE,Silver,2021-07-01,100,2,426.93,213.465,479,-1
CUST_2622,Female,44,Qatar,Gold,2021-10-03,127,3,631.84,210.61333333333332,954,-1
CUST_2623,Female,55,Oman,Silver,2022-12-28,7,7,1072.15,153.16428571428574,2439,2
CUST_2624,Male,22,Qatar,Silver,2021-07-28,17,8,1245.78,155.7225,1770,1
CUST_2625,Male,33,Qatar,Silver,2022-01-30,18,4,619.9300000000001,154.98250000000002,699,6
CUST_2626,Female,39,UAE,Gold,2021-11-29,8,2,113.46,56.73,367,-1
CUST_2627,Male,26,UAE,Bronze,2021-05-09,7,8,1267.61,158.45125,1625,-1
CUST_2628,Female,53,UAE,Gold,2022-12-05,17,4,762.28,190.57,972,6
CUST_2629,Male,21,Qatar,Bronze,2021-03-22,198,4,573.26,143.315,924,6
CUST_2630,Male,53,KSA,Gold,2021-09-08,26,6,1179.9,196.65,1918,-1
CUST_2631,Male,59,KSA,Gold,2022-08-03,38,4,837.5899999999999,209.3975,427,-1
CUST_2632,Male,28,Qatar,Gold,2022-12-31,24,2,191.41,95.705,484,-1
CUST_2633,Female,45,Oman,Bronze,2023-04-09,142,3,472.2,157.4,969,5
CUST_2634,Male,61,Oman,Bronze,2022-03-26,36,6,977.22,162.86999999999998,1086,3
CUST_2635,Male,53,KSA,Silver,2021-07-26,208,2,474.42,237.21,436,-1
CUST_2636,Female,46,Qatar,Gold,2022-12-26,170,3,574.23,191.41,766,-1
CUST_2637,Male,60,UAE,Bronze,2022-12-02,340,2,213.59,106.795,663,-1
CUST_2638,Female,49,KSA,Silver,2022-11-11,57,5,1153.06,230.612,1402,-1
CUST_2639,Female,55,Oman,Gold,2022-12-09,126,5,755.76,151.152,1226,4
CUST_2640,Female,55,UAE,Bronze,2022-01-10,56,5,697.26,139.452,1263,4
CUST_2641,Male,23,KSA,Silver,2021-04-29,218,3,429.75,143.25,1129,-1
CUST_2642,Male,21,UAE,Gold,2021-12-07,8,7,821.75,117.39285714285714,1459,2
CUST_2643,Male,34,KSA,Silver,2021-12-13,302,1,279.6,279.6,163,-1
CUST_2644,Female,42,Oman,Bronze,2023-01-17,255,4,594.98,148.745,830,-1
CUST_2645,Female,21,Oman,Silver,2021-08-16,38,5,793.4,158.68,1328,4
CUST_2646,Female,45,Qatar,Silver,2022-10-12,33,5,409.23,81.846,1107,-1
CUST_2647,Male,58,UAE,Silver,2021-01-24,61,5,658.39,131.678,1546,4
CUST_2648,Male,29,UAE,Gold,2022-06-12,58,5,832.5999999999999,166.51999999999998,1023,4
CUST_2649,Female,39,Oman,Gold,2022-09-27,81,6,915.26,152.54333333333332,1625,3
CUST_2650,Female,41,Qatar,Gold,2021-01-20,209,3,437.06,145.68666666666667,1107,-1
CUST_2651,Male,43,Qatar,Silver,2021-06-16,181,4,662.93,165.7325,1298,-1
CUST_2652,Male,27,Oman,Bronze,2021-11-21,16,6,851.94,141.99,1577,3
CUST_2653,Female,18,Qatar,Bronze,2021-10-19,392,2,219.26,109.63,250,-1
CUST_2654,Male,64,Oman,Gold,2023-04-16,9,7,1016.58,145.2257142857143,1933,2
CUST_2655,Male,27,Qatar,Bronze,2022-04-19,62,4,948.42,237.105,1165,-1
CUST_2656,Male,55,KSA,Bronze,2022-08-14,64,4,571.5,142.875,998,6
CUST_2657,Female,42,UAE,Gold,2023-04-27,46,9,1520.5,168.94444444444446,2316,-1
CUST_2658,Female,58,Qatar,Bronze,2021-02-01,107,6,1020.73,170.12166666666667,1194,3
CUST_2659,Female,36,Qatar,Bronze,2021-07-04,145,4,440.56,110.14,557,-1
CUST_2660,Male,38,KSA,Bronze,2021-07-20,159,6,812.59,135.43166666666667,1358,-1
CUST_2661,Female,24,Qatar,Gold,2021-08-05,109,2,133.84,66.92,819,-1
CUST_2663,Male,49,Qatar,Bronze,2022-04-17,27,8,1241.04,155.13,1685,1
CUST_2664,Male,20,Qatar,Gold,2021-05-23,165,6,1003.25,167.20833333333334,1166,-1
CUST_2665,Female,18,Oman,Bronze,2021-07-07,145,6,731.98,121.99666666666668,1945,-1
CUST_2666,Male,56,Oman,Silver,2022-09-21,86,4,756.48,189.12,946,6
CUST_2667,Male,21,Qatar,Bronze,2023-01-22,99,9,1256.49,139.61,2700,-1
CUST_2668,Male,40,UAE,Bronze,2022-01-14,260,4,650.6800000000001,162.67000000000002,1290,-1
CUST_2669,Female,28,Qatar,Bronze,2022-01-03,113,8,1321.81,165.22625,2037,-1
CUST_2670,Female,51,Qatar,Bronze,2023-02-15,82,8,1276.83,159.60375,2185,1
CUST_2671,Female,24,Qatar,Silver,2021-02-15,85,1,177.91,177.91,71,-1
CUST_2672,Female,18,Oman,Silver,2021-04-17,2,4,721.77,180.4425,905,6
CUST_2673,Female,22,Qatar,Bronze,2023-04-15,170,4,797.54,199.385,823,6
CUST_2674,Male,26,UAE,Bronze,2022-02-15,16,5,560.9100000000001,112.18200000000002,1365,4
CUST_2675,Female,58,UAE,Bronze,2021-07-24,20,7,1149.38,164.19714285714284,2361,2
CUST_2676,Female,53,Qatar,Bronze,2021-03-06,8,7,796.41,113.77285714285712,2161,2
CUST_2677,Female,62,Oman,Silver,2021-01-15,121,5,873.11,174.622,942,4
CUST_2678,Male,32,UAE,Bronze,2022-12-08,40,1,101.18,101.18,164,-1
CUST_2679,Female,48,UAE,Silver,2022-12-10,66,4,744.3,186.075,920,6
CUST_2680,Female,59,KSA,Bronze,2021-04-15,165,6,742.9,123.81666666666666,1112,-1
CUST_2681,Male,47,Oman,Silver,2021-11-06,244,6,699.5500000000001,116.59166666666668,1145,-1
CUST_2682,Female,35,UAE,Silver,2023-04-22,3,5,1076.3,215.26,1407,-1
CUST_2683,Male,46,Qatar,Silver,2021-12-11,39,3,425.25,141.75,594,5
CUST_2684,Female,46,Qatar,Silver,2023-01-23,71,5,1011.87,202.374,986,4
CUST_2685,Female,24,Oman,Silver,2021-07-30,58,8,1042.01,130.25125,2545,1
CUST_2686,Female,22,UAE,Gold,2021-08-31,33,7,1213.42,173.3457142857143,1512,2
CUST_2687,Female,55,Qatar,Gold,2022-02-19,79,4,787.63,196.9075,889,6
CUST_2688,Male,49,UAE,Silver,2021-11-15,336,1,47.04,47.04,433,-1
CUST_2689,Female,37,Oman,Bronze,2022-06-19,89,4,799.49,199.8725,774,6
CUST_2690,Female,44,KSA,Silver,2021-06-17,167,3,285.25,95.08333333333331,1232,-1
CUST_2691,Male,29,Qatar,Gold,2023-01-20,144,5,944.57,188.914,1520,4
CUST_2692,Male,23,UAE,Gold,2021-01-11,526,1,75.06,75.06,471,-1
CUST_2693,Male,62,UAE,Silver,2022-11-05,35,4,497.88,124.47,1288,6
CUST_2694,Male,35,UAE,Gold,2022-08-09,1,7,858.02,122.57428571428572,1728,2
CUST_2695,Male,65,KSA,Gold,2021-03-28,11,10,1369.56,136.956,1936,-1
CUST_2696,Male,59,Oman,Silver,2023-04-06,25,6,649.83,108.305,1511,3
CUST_2697,Female,62,UAE,Silver,2022-04-24,84,8,1189.31,148.66375,2501,-1
CUST_2698,Female,54,Oman,Gold,2022-12-05,48,7,871.97,124.56714285714284,1082,-1
CUST_2699,Female,26,KSA,Bronze,2022-08-26,179,4,842.09,210.5225,1000,-1
CUST_2700,Male,65,UAE,Gold,2021-02-27,33,5,918.61,183.722,1137,4
CUST_2701,Female,62,KSA,Silver,2021-09-21,104,2,287.81,143.905,622,-1
CUST_2702,Female,65,UAE,Bronze,2023-05-27,143,5,763.2900000000001,152.65800000000002,1127,4
CUST_2703,Female,20,KSA,Silver,2021-01-26,122,8,1024.32,128.04,2243,-1
CUST_2704,Female,46,Qatar,Bronze,2022-06-14,9,6,752.37,125.395,1435,3
CUST_2705,Female,62,Qatar,Gold,2021-07-17,41,7,1515.12,216.44571428571427,1055,-1
CUST_2706,Female,29,Qatar,Bronze,2021-12-04,147,5,1003.73,200.746,631,-1
CUST_2707,Male,29,Oman,Bronze,2022-04-18,50,5,1185.83,237.166,1283,-1
CUST_2708,Male,58,Qatar,Bronze,2023-06-19,73,6,1025.96,170.99333333333334,1898,3
CUST_2709,Female,43,Oman,Bronze,2021-10-27,24,3,484.94,161.64666666666668,856,5
CUST_2710,Male,18,Oman,Bronze,2022-10-03,2,4,307.59000000000003,76.89750000000001,845,-1
CUST_2711,Female,27,KSA,Gold,2021-06-28,20,6,1195.85,199.3083333333333,1484,3
CUST_2712,Male,64,Oman,Gold,2022-12-19,325,4,887.06,221.765,371,-1
CUST_2713,Female,62,KSA,Gold,2022-06-05,10,4,292.48,73.12,1322,-1
CUST_2714,Female,64,Qatar,Silver,2023-04-28,106,2,435.6,217.8,78,-1
CUST_2715,Female,41,UAE,Bronze,2021-08-25,63,10,1100.36,110.03600000000002,2101,-1
CUST_2716,Male,62,KSA,Bronze,2021-06-26,72,6,1042.98,173.83,1803,3
CUST_2717,Female,42,UAE,Gold,2023-01-07,29,9,1133.4,125.93333333333334,1737,-1
CUST_2718,Female,35,UAE,Gold,2022-07-25,20,6,1014.36,169.06,1183,3
CUST_2719,Male,44,KSA,Bronze,2022-04-07,355,4,848.1,212.025,725,-1
CUST_2720,Female,57,Qatar,Gold,2022-01-23,11,6,907.34,151.22333333333333,1069,3
CUST_2721,Female,47,UAE,Silver,2022-12-03,332,3,525.6700000000001,175.22333333333336,1098,-1
CUST_2722,Female,38,UAE,Silver,2021-10-21,131,6,957.26,159.54333333333332,944,-1
CUST_2723,Female,58,KSA,Silver,2021-08-29,40,6,432.83,72.13833333333334,1678,-1
CUST_2724,Male,45,UAE,Bronze,2022-10-16,32,5,870.3599999999999,174.07199999999995,1770,4
CUST_2725,Male,33,KSA,Gold,2023-02-28,45,7,1066.2,152.31428571428572,2302,2
CUST_2726,Male,18,KSA,Bronze,2022-12-01,93,6,1096.19,182.69833333333332,1141,3
CUST_2727,Male,44,Oman,Bronze,2022-04-29,42,5,781.46,156.292,1244,4
CUST_2728,Male,58,Qatar,Silver,2023-03-23,16,6,551.54,91.92333333333332,1715,3
CUST_2729,Female,30,UAE,Bronze,2021-11-18,47,7,749.58,107.08285714285716,2077,2
CUST_2730,Male,29,KSA,Gold,2021-05-31,268,5,855.45,171.09,1203,-1
CUST_2731,Male,43,UAE,Gold,2021-05-11,24,2,306.48,153.24,175,-1
CUST_2732,Female,52,KSA,Gold,2023-03-25,102,3,403.73,134.57666666666668,905,5
CUST_2733,Male,32,KSA,Silver,2023-01-05,166,5,538.38,107.676,1307,-1
CUST_2734,Male,37,Qatar,Gold,2021-05-28,393,2,430.72,215.36,256,-1
CUST_2735,Male,43,UAE,Bronze,2021-10-02,97,2,256.31,128.155,789,-1
CUST_2736,Male,34,Qatar,Bronze,2021-08-08,73,4,805.62,201.405,886,6
CUST_2737,Male,60,KSA,Gold,2022-11-17,244,3,367.2000000000001,122.40000000000002,988,-1
CUST_2738,Male,26,KSA,Bronze,2022-12-04,38,7,899.1800000000001,128.45428571428573,1525,2
CUST_2739,Female,45,Oman,Gold,2023-01-15,4,5,761.62,152.324,765,4
CUST_2740,Female,23,UAE,Bronze,2022-09-09,41,7,1345.92,192.27428571428567,2487,-1
CUST_2741,Male,50,Oman,Gold,2022-12-26,17,4,743.84,185.96,779,6
CUST_2742,Male,33,KSA,Silver,2021-05-31,385,2,240.21,120.105,177,-1
CUST_2743,Female,63,KSA,Gold,2023-02-10,16,8,1075.37,134.42125,2405,1
CUST_2744,Female,40,Qatar,Silver,2023-03-09,174,3,660.77,220.25666666666663,718,-1
CUST_2745,Female,26,KSA,Silver,2021-09-21,280,6,1007.22,167.87,1775,-1
CUST_2746,Male,34,Oman,Silver,2021-01-29,314,2,284.23,142.115,251,-1
CUST_2747,Female,28,KSA,Bronze,2023-03-02,384,2,290.43,145.215,364,-1
CUST_2748,Female,30,UAE,Gold,2021-12-18,387,2,248.01,124.005,685,-1
CUST_2749,Female,50,Qatar,Bronze,2022-05-19,142,4,586.2,146.55,634,-1
CUST_2750,Male,46,Qatar,Gold,2021-02-23,57,6,916.97,152.82833333333335,1456,3
CUST_2751,Male,21,Oman,Bronze,2021-05-29,49,6,843.35,140.55833333333334,1280,3
CUST_2752,Male,18,Oman,Silver,2021-01-05,41,6,1260.34,210.0566666666667,1386,3
CUST_2753,Female,65,Oman,Silver,2021-09-07,66,5,718.08,143.616,1603,4
CUST_2754,Female,50,Qatar,Bronze,2023-02-18,11,7,1504.57,214.9385714285714,1468,-1
CUST_2755,Female,49,UAE,Bronze,2022-06-16,130,7,1191.31,170.18714285714285,1314,-1
CUST_2756,Female,47,KSA,Gold,2023-01-22,77,5,742.88,148.576,1690,4
CUST_2757,Female,32,KSA,Silver,2021-08-27,150,6,916.93,152.8216666666667,1470,-1
CUST_2758,Male,29,KSA,Bronze,2023-02-24,44,7,794.58,113.51142857142858,1273,-1
CUST_2759,Female,61,UAE,Silver,2023-01-11,5,7,1032.79,147.54142857142855,1661,2
CUST_2760,Female,61,Oman,Silver,2022-03-24,233,5,705.61,141.122,1097,-1
CUST_2761,Male,57,KSA,Silver,2023-02-20,4,6,1079.04,179.84,1490,3
CUST_2762,Male,27,UAE,Silver,2023-01-27,3,4,702.97,175.7425,1115,6
CUST_2763,Female,27,Qatar,Bronze,2022-09-13,26,5,819.71,163.942,1314,4
CUST_2764,Female,28,KSA,Silver,2021-02-06,110,2,244.08,122.04,563,-1
CUST_2765,Male,47,Qatar,Silver,2022-11-04,130,5,1191.06,238.212,1836,-1
CUST_2766,Female,63,KSA,Silver,2021-04-29,31,2,505.37,252.685,190,-1
CUST_2767,Male,23,Oman,Bronze,2021-06-04,194,6,744.26,124.04333333333334,1812,-1
CUST_2768,Male,22,UAE,Silver,2022-12-11,48,6,778.61,129.76833333333337,1807,3
CUST_2769,Female,39,Oman,Silver,2021-11-25,131,6,800.8100000000001,133.46833333333333,1423,3
CUST_2770,Female,48,KSA,Silver,2022-04-16,389,2,243.73,121.865,342,-1
CUST_2771,Male,44,Oman,Bronze,2021-04-25,17,10,1340.54,134.054,1922,-1
CUST_2772,Female,34,UAE,Bronze,2021-11-07,69,4,830.95,207.7375,1038,6
CUST_2773,Male,62,Oman,Silver,2022-05-18,10,5,1202.51,240.502,1748,-1
CUST_2774,Female,51,UAE,Gold,2022-10-05,2,7,708.93,101.27571428571429,2147,-1
CUST_2775,Male,36,KSA,Gold,2021-01-19,55,5,991.21,198.242,1391,4
CUST_2776,Male,18,KSA,Gold,2022-11-22,26,7,1005.31,143.6157142857143,2437,2
CUST_2777,Male,52,Oman,Gold,2021-11-06,258,2,455.15,227.575,834,-1
CUST_2778,Female,63,Qatar,Bronze,2023-03-10,103,8,1586.97,198.37125,2307,-1
CUST_2779,Male,57,KSA,Gold,2021-01-19,148,5,1009.16,201.832,915,-1
CUST_2780,Male,50,UAE,Gold,2023-03-07,1,7,1258.26,179.75142857142856,1715,2
CUST_2781,Female,35,KSA,Gold,2023-02-09,11,7,702.62,100.37428571428572,1650,-1
CUST_2782,Male,46,KSA,Gold,2023-04-27,8,7,1133.66,161.95142857142858,1636,2
CUST_2783,Female,62,UAE,Silver,2021-06-04,68,2,300.33,150.165,602,0
CUST_2784,Male,57,Oman,Bronze,2022-07-19,213,3,791.19,263.73,520,-1
CUST_2785,Female,32,KSA,Bronze,2022-01-09,134,2,105.31,52.655,431,-1
CUST_2786,Male,48,UAE,Bronze,2021-07-01,213,3,533.53,177.84333333333333,874,-1
CUST_2787,Male,51,KSA,Bronze,2022-08-28,335,3,233.63,77.87666666666667,729,-1
CUST_2788,Female,31,UAE,Bronze,2022-11-10,11,4,1071.3,267.825,559,-1
CUST_2789,Female,29,UAE,Silver,2021-02-09,21,3,614.9300000000001,204.9766666666667,414,-1
CUST_2790,Female,53,Oman,Gold,2022-03-16,50,6,956.69,159.44833333333335,1361,3
CUST_2791,Male,52,UAE,Silver,2021-02-11,125,7,807.72,115.38857142857144,1594,-1
CUST_2792,Male,54,Qatar,Bronze,2022-08-16,2,5,808.4499999999999,161.69,808,4
CUST_2793,Female,20,Oman,Bronze,2022-02-07,77,5,412.4,82.47999999999999,1679,-1
CUST_2794,Female,34,Qatar,Silver,2022-01-24,9,10,2014.09,201.409,3024,-1
CUST_2795,Male,25,Qatar,Gold,2022-08-24,5,6,1060.88,176.81333333333336,1219,3
CUST_2796,Male,39,Qatar,Bronze,2021-02-13,23,3,475.25,158.41666666666666,1253,-1
CUST_2797,Female,29,Qatar,Silver,2021-06-20,16,3,330.03,110.01,831,5
CUST_2798,Male,18,UAE,Bronze,2022-04-16,26,3,442.18,147.39333333333337,459,5
CUST_2799,Male,51,Oman,Gold,2023-02-04,102,4,568.67,142.1675,1235,6
CUST_2800,Female,29,KSA,Gold,2021-12-12,5,8,1467.95,183.49375,2295,-1
CUST_2801,Male,59,Oman,Gold,2021-05-15,255,2,427.95,213.975,294,-1
CUST_2802,Female,28,UAE,Bronze,2022-05-12,37,6,831.61,138.60166666666666,1514,3
CUST_2803,Male,49,KSA,Gold,2021-12-19,11,7,712.87,101.83857142857144,1278,-1
CUST_2804,Male,62,Qatar,Gold,2021-03-12,171,2,469.69,234.845,424,-1
CUST_2805,Male,64,Oman,Silver,2021-10-22,41,3,633.47,211.15666666666667,1199,-1
CUST_2806,Male,52,KSA,Silver,2023-06-04,6,3,767.64,255.88,970,-1
CUST_2807,Female,41,Oman,Gold,2022-04-19,16,6,913.78,152.29666666666665,1383,3
CUST_2808,Female,47,UAE,Bronze,2022-04-22,8,7,1119.09,159.87000000000003,2139,2
CUST_2809,Female,44,UAE,Silver,2022-08-09,365,6,1241.64,206.94,2020,-1
CUST_2810,Female,43,Qatar,Bronze,2021-07-13,45,7,1099.36,157.05142857142854,1887,2
CUST_2811,Female,21,Oman,Bronze,2022-03-27,81,6,1054.75,175.79166666666666,1103,3
CUST_2812,Female,62,Oman,Bronze,2021-08-26,30,6,1504.67,250.7783333333333,1881,-1
CUST_2813,Female,24,Oman,Bronze,2022-09-02,118,9,1671.85,185.7611111111111,2196,-1
CUST_2814,Female,28,KSA,Bronze,2021-10-25,7,6,1048.88,174.81333333333336,2076,-1
CUST_2815,Female,48,KSA,Silver,2021-04-06,11,6,935.09,155.84833333333333,1438,3
CUST_2816,Male,38,KSA,Bronze,2023-02-26,169,2,381.76,190.88,484,-1
CUST_2817,Male,23,UAE,Gold,2021-01-03,33,3,709.12,236.3733333333333,663,-1
CUST_2818,Female,62,Oman,Bronze,2021-02-02,86,4,793.96,198.49,496,-1
CUST_2819,Male,51,KSA,Bronze,2021-08-31,167,2,342.02,171.01,692,-1
CUST_2820,Male,48,Qatar,Gold,2022-02-23,184,5,617.6,123.52,1394,-1
CUST_2821,Female,61,UAE,Gold,2022-08-24,273,1,83.18,83.18,86,-1
CUST_2822,Male,38,UAE,Bronze,2021-07-07,74,3,476.36,158.78666666666666,1067,5
CUST_2823,Male,57,KSA,Gold,2022-06-12,24,5,766.43,153.286,1249,4
CUST_2824,Male,28,Oman,Silver,2022-10-02,354,2,211.18,105.59,614,-1
CUST_2825,Female,41,Qatar,Bronze,2022-10-27,31,6,1125.54,187.59,1507,3
CUST_2826,Female,64,Qatar,Silver,2022-12-12,223,2,163.98000000000002,81.99000000000001,390,-1
CUST_2827,Male,46,Oman,Bronze,2022-05-09,56,4,444.17,111.0425,1132,6
CUST_2828,Male,36,Qatar,Silver,2022-09-07,139,4,391.88,97.97,1155,6
CUST_2829,Female,22,Oman,Silver,2023-04-17,40,3,789.0999999999999,263.0333333333333,677,-1
CUST_2830,Female,43,Oman,Silver,2021-01-25,52,6,1214.13,202.355,1977,-1
CUST_2831,Female,26,UAE,Bronze,2022-08-06,181,4,597.12,149.28,1353,-1
CUST_2832,Female,25,KSA,Silver,2023-03-02,48,8,1466.13,183.26625,1608,-1
CUST_2833,Male,30,Oman,Silver,2022-03-16,18,6,459.23,76.53833333333334,1663,-1
CUST_2834,Male,38,KSA,Gold,2021-03-29,240,3,714.6,238.2,847,-1
CUST_2835,Female,51,Oman,Bronze,2022-07-12,125,4,470.25,117.5625,1198,6
CUST_2836,Male,29,UAE,Gold,2021-01-30,98,2,169.33999999999995,84.66999999999999,716,-1
CUST_2837,Male,43,KSA,Silver,2021-03-26,61,5,748.3000000000001,149.66000000000005,999,4
CUST_2838,Male,41,Oman,Silver,2023-03-29,2,7,1134.65,162.09285714285716,1856,2
CUST_2839,Male,29,Oman,Gold,2021-03-18,133,5,616.35,123.27,1577,-1
CUST_2840,Female,65,UAE,Bronze,2021-06-24,146,8,588.9,73.6125,2161,-1
CUST_2841,Male,38,Oman,Gold,2021-07-24,6,5,661.5799999999999,132.31599999999997,1075,4
CUST_2842,Female,36,KSA,Silver,2023-03-28,127,3,292.11,97.37,1160,-1
CUST_2843,Male,52,KSA,Bronze,2022-11-20,88,9,945.79,105.0877777777778,1682,-1
CUST_2844,Male,64,UAE,Gold,2021-09-18,44,2,291.63,145.815,390,0
CUST_2845,Male,21,UAE,Silver,2021-12-30,8,6,906.09,151.015,1912,3
CUST_2846,Male,20,UAE,Bronze,2021-09-09,286,2,166.82,83.41,523,-1
CUST_2847,Male,27,Qatar,Silver,2021-06-10,20,3,478.11,159.37,927,5
CUST_2848,Female,60,Oman,Silver,2022-09-25,59,2,248.83,124.415,823,-1
CUST_2849,Female,50,KSA,Gold,2023-03-29,188,4,887.17,221.7925,995,-1
CUST_2850,Male,49,KSA,Bronze,2021-07-17,52,4,668.85,167.2125,1249,6
CUST_2851,Female,21,KSA,Silver,2023-02-03,57,5,882.55,176.51,1646,4
CUST_2852,Male,31,Oman,Silver,2021-12-25,66,7,1314.59,187.79857142857145,1141,-1
CUST_2853,Female,51,UAE,Silver,2022-11-30,96,5,924.35,184.87,1805,-1
CUST_2854,Male,63,Oman,Silver,2023-01-25,166,4,589.38,147.345,928,6
CUST_2855,Male,53,Qatar,Silver,2022-07-31,118,2,159.62,79.81,509,-1
CUST_2856,Male,18,Qatar,Bronze,2021-03-11,80,5,913.61,182.722,957,4
CUST_2857,Female,40,KSA,Bronze,2023-02-07,17,4,675.4300000000001,168.85750000000002,1568,-1
CUST_2858,Male,54,Qatar,Gold,2021-12-11,58,8,1109.5,138.6875,2503,1
CUST_2859,Female,52,Qatar,Bronze,2022-01-18,122,3,493.57,164.52333333333334,820,5
CUST_2860,Male,62,Qatar,Gold,2021-12-22,97,5,727.4499999999999,145.48999999999998,1329,4
CUST_2861,Male,21,Oman,Silver,2023-06-20,33,3,387.92,129.30666666666667,462,5
CUST_2862,Male,53,Oman,Bronze,2023-06-05,287,4,807.98,201.995,294,-1
CUST_2863,Female,28,KSA,Silver,2023-04-14,86,10,1713.56,171.356,2166,-1
CUST_2864,Female,21,KSA,Gold,2022-04-29,116,3,187.75,62.583333333333336,491,-1
CUST_2865,Male,63,UAE,Bronze,2021-12-11,178,4,828.33,207.0825,793,-1
CUST_2866,Male,48,KSA,Silver,2021-06-10,33,6,1113.79,185.63166666666663,1899,3
CUST_2867,Female,61,Qatar,Silver,2021-10-03,55,3,481.16,160.38666666666666,885,5
CUST_2868,Male,33,UAE,Silver,2022-10-03,87,3,589.6,196.53333333333333,741,5
CUST_2869,Female,52,KSA,Silver,2022-08-14,41,2,112.21,56.105,140,-1
CUST_2870,Female,48,Oman,Gold,2021-09-15,189,3,661.46,220.48666666666668,564,-1
CUST_2871,Female,46,Oman,Bronze,2021-09-01,5,9,1264.71,140.52333333333334,2043,-1
CUST_2872,Male,46,Qatar,Gold,2021-07-15,71,2,351.71000000000004,175.85500000000002,660,0
CUST_2873,Male,52,UAE,Silver,2022-02-21,165,5,722.59,144.518,1517,-1
CUST_2874,Male,43,Oman,Bronze,2022-03-13,199,2,387.99,193.995,401,-1
CUST_2875,Male,56,UAE,Silver,2021-11-03,75,5,454.57,90.914,957,-1
CUST_2876,Female,64,KSA,Gold,2021-08-02,268,3,377.31,125.77,1134,-1
CUST_2877,Male,49,Oman,Silver,2022-09-25,227,5,844.3100000000001,168.86200000000002,768,-1
CUST_2878,Male,31,Oman,Gold,2022-06-30,77,5,880.77,176.154,1619,4
CUST_2879,Female,37,Qatar,Gold,2021-10-20,87,9,1821.37,202.37444444444444,2226,-1
CUST_2881,Female,39,UAE,Bronze,2022-01-06,241,3,220.57,73.52333333333333,558,-1
CUST_2882,Female,65,Qatar,Bronze,2023-04-29,24,5,604.52,120.904,1035,4
CUST_2883,Male,58,Qatar,Bronze,2021-11-04,36,5,670.9300000000001,134.186,1680,4
CUST_2884,Male,52,KSA,Silver,2021-07-03,236,2,135.14,67.57,409,-1
CUST_2885,Female,20,KSA,Gold,2023-01-01,80,5,764.71,152.942,1364,4
CUST_2886,Male,40,UAE,Gold,2023-05-08,153,5,823.81,164.762,1439,4
CUST_2887,Female,37,Oman,Gold,2022-11-11,5,3,691.6800000000001,230.56000000000003,1063,-1
CUST_2888,Male,52,UAE,Silver,2022-03-02,144,5,661.64,132.328,1596,-1
CUST_2889,Female,43,UAE,Silver,2022-07-06,129,7,1093.54,156.22,1383,-1
CUST_2890,Female,32,Qatar,Bronze,2021-01-07,77,3,402.0,134.0,863,5
CUST_2891,Male,49,Qatar,Bronze,2022-12-16,18,3,470.02,156.67333333333332,640,5
CUST_2892,Male,46,KSA,Silver,2021-07-16,1,3,659.75,219.91666666666663,753,-1
CUST_2893,Male,20,Qatar,Silver,2023-06-10,36,5,367.35,73.47,1491,-1
CUST_2894,Male,59,UAE,Silver,2022-02-11,252,3,464.26,154.75333333333333,552,-1
CUST_2895,Female,24,KSA,Silver,2022-04-03,35,4,828.7,207.175,926,6
CUST_2896,Male,51,Oman,Silver,2021-12-10,109,3,458.1,152.70000000000002,840,5
CUST_2897,Female,30,Oman,Bronze,2021-12-10,33,3,438.63,146.21,1028,5
CUST_2898,Female,52,UAE,Silver,2022-09-08,151,9,1762.09,195.7877777777778,2237,-1
CUST_2899,Female,50,UAE,Bronze,2022-12-30,149,7,804.65,114.95,1692,-1
CUST_2900,Female,22,UAE,Bronze,2022-02-19,274,4,805.48,201.37,944,-1
CUST_2901,Female,36,Qatar,Bronze,2022-07-17,160,6,1089.02,181.50333333333333,1506,-1
CUST_2902,Male,29,UAE,Silver,2022-05-02,111,8,1198.57,149.82125,1302,-1
CUST_2903,Female,50,Qatar,Silver,2022-10-18,307,5,576.71,115.342,1446,-1
CUST_2904,Female,36,Oman,Bronze,2021-11-22,199,8,1096.91,137.11375,1571,-1
CUST_2905,Male,43,UAE,Bronze,2022-04-19,47,2,111.81,55.905,917,-1
CUST_2906,Female,65,Qatar,Bronze,2023-02-28,118,5,946.75,189.35,1390,4
CUST_2907,Male,37,Qatar,Silver,2023-01-09,64,3,557.68,185.8933333333333,378,-1
CUST_2908,Male,28,Oman,Bronze,2021-10-18,81,6,994.43,165.73833333333334,1575,3
CUST_2909,Female,23,UAE,Bronze,2022-01-09,22,4,552.45,138.1125,876,6
CUST_2910,Female,45,Qatar,Gold,2023-04-25,28,7,1290.75,184.39285714285717,1843,2
CUST_2911,Female,21,UAE,Bronze,2022-04-30,45,2,576.62,288.31,586,-1
CUST_2912,Female,28,Oman,Silver,2021-12-19,49,10,1455.71,145.571,2342,-1
CUST_2913,Male,52,UAE,Silver,2023-02-14,448,1,35.38,35.38,74,-1
CUST_2914,Female,55,KSA,Gold,2021-05-09,39,10,1478.94,147.894,2216,-1
