store_id,sku,units_sold,price_per_unit,date
Store_3,SKU_197,20,11.18,2024-05-01
Store_2,SKU_197,15,14.99,2023-11-08
Store_8,SKU_102,18,1.59,2024-02-10
Store_5,SKU_187,16,7.49,2024-04-13
Store_10,SKU_173,10,11.03,2023-12-27
Store_9,SKU_124,20,20.35,2023-03-19
Store_2,SKU_152,15,7.2,2023-11-06
Store_9,SKU_180,11,6.35,2024-04-14
Store_7,SKU_137,19,14.04,2023-04-20
Store_5,SKU_140,1,20.12,2023-09-29
Store_9,SKU_150,1,9.18,2023-06-20
Store_2,SKU_104,6,10.86,2023-06-25
Store_1,SKU_150,13,8.31,2024-04-14
Store_1,SKU_169,6,7.86,2023-03-04
Store_6,SKU_166,4,19.6,2023-09-16
Store_9,SKU_169,19,14.56,2023-01-01
Store_6,SKU_161,10,17.17,2023-02-12
Store_10,SKU_176,16,7.65,2023-08-31
Store_9,SKU_144,14,24.63,2023-04-19
Store_1,SKU_119,15,20.03,2023-08-31
Store_1,SKU_100,7,2.58,2023-01-14
Store_7,SKU_197,13,3.89,2023-12-20
Store_4,SKU_102,12,10.6,2023-12-31
Store_9,SKU_133,19,6.0,2023-04-10
Store_9,SKU_185,10,11.65,2024-03-24
Store_9,SKU_197,16,22.98,2023-02-23
Store_2,SKU_167,16,5.31,2023-01-20
Store_1,SKU_114,7,11.55,2023-02-05
Store_1,SKU_129,9,23.09,2023-05-06
Store_5,SKU_116,20,15.49,2023-11-07
Store_7,SKU_161,9,17.13,2023-02-14
Store_9,SKU_151,12,5.37,2024-03-08
Store_7,SKU_118,5,4.25,2023-02-09
Store_10,SKU_176,14,22.0,2023-12-19
Store_6,SKU_154,6,5.83,2023-05-21
Store_2,SKU_177,1,9.3,2023-07-05
Store_5,SKU_156,1,7.58,2023-08-09
Store_8,SKU_149,10,14.22,2023-11-11
Store_6,SKU_176,8,15.62,2023-11-30
Store_3,SKU_112,8,14.06,2023-12-01
Store_1,SKU_162,3,24.28,2023-11-17
Store_6,SKU_193,12,6.63,2023-10-22
Store_10,SKU_107,1,18.91,2023-06-20
Store_3,SKU_184,6,23.74,2024-02-08
Store_8,SKU_130,5,16.38,2023-03-11
Store_8,SKU_120,14,19.65,2024-04-19
Store_10,SKU_144,18,9.04,2023-09-10
Store_9,SKU_141,6,5.75,2023-11-25
Store_3,SKU_187,12,4.79,2023-11-09
Store_2,SKU_151,4,24.47,2023-11-17
Store_8,SKU_147,20,3.47,2023-12-02
Store_1,SKU_143,2,13.93,2023-03-10
Store_6,SKU_139,20,3.68,2023-02-18
Store_8,SKU_139,9,12.58,2024-04-03
Store_4,SKU_145,5,8.49,2024-01-10
Store_2,SKU_159,4,9.88,2023-10-30
Store_10,SKU_158,7,7.61,2023-11-04
Store_1,SKU_142,8,12.98,2023-07-28
Store_4,SKU_124,4,13.95,2023-02-01
Store_2,SKU_108,7,7.13,2024-03-07
Store_10,SKU_123,14,23.5,2024-06-17
Store_8,SKU_164,18,22.41,2024-06-09
Store_6,SKU_122,16,14.27,2023-03-11
Store_1,SKU_136,18,11.72,2023-07-21
Store_2,SKU_140,6,4.37,2023-11-20
Store_7,SKU_141,7,23.27,2023-11-10
Store_8,SKU_165,2,3.89,2023-08-20
Store_6,SKU_154,16,5.92,2023-04-20
Store_7,SKU_163,3,18.78,2023-10-13
Store_7,SKU_120,19,20.51,2024-03-29
Store_5,SKU_128,7,20.62,2023-03-08
Store_10,SKU_177,19,7.54,2023-05-20
Store_7,SKU_133,11,2.74,2024-01-21
Store_1,SKU_114,2,14.01,2023-01-30
Store_8,SKU_129,19,1.9,2023-12-15
Store_6,SKU_120,4,18.05,2023-08-28
Store_9,SKU_137,10,5.5,2024-02-24
Store_7,SKU_135,17,19.75,2023-10-29
Store_10,SKU_196,20,18.52,2023-11-01
Store_8,SKU_121,18,22.9,2024-01-15
Store_8,SKU_142,19,9.69,2024-01-15
Store_3,SKU_166,4,21.3,2024-06-16
Store_3,SKU_118,3,11.87,2023-02-22
Store_9,SKU_177,3,20.77,2024-04-18
Store_9,SKU_169,7,16.52,2023-11-03
Store_2,SKU_159,1,23.27,2024-04-07
Store_5,SKU_142,4,20.06,2023-11-03
Store_7,SKU_163,6,13.79,2023-07-31
Store_9,SKU_113,3,5.78,2024-02-05
Store_1,SKU_126,17,13.32,2023-08-11
Store_9,SKU_114,3,15.09,2024-03-20
Store_9,SKU_110,9,23.71,2024-05-18
Store_10,SKU_101,1,18.84,2023-12-11
Store_2,SKU_156,15,15.06,2023-06-20
Store_6,SKU_118,18,21.74,2024-01-15
Store_10,SKU_126,8,20.84,2024-03-09
Store_2,SKU_180,11,19.0,2024-01-18
Store_8,SKU_195,1,19.57,2023-01-22
Store_4,SKU_116,13,1.97,2023-11-23
Store_2,SKU_173,8,20.0,2023-05-05
Store_1,SKU_131,18,4.45,2023-03-23
Store_5,SKU_117,11,9.71,2024-04-30
Store_7,SKU_105,19,2.89,2023-09-07
Store_9,SKU_112,17,18.35,2023-12-02
Store_5,SKU_141,2,22.16,2023-02-13
Store_4,SKU_191,15,6.35,2023-11-03
Store_6,SKU_189,17,13.16,2023-03-13
Store_7,SKU_117,15,3.35,2024-01-24
Store_9,SKU_192,20,10.92,2023-12-24
Store_4,SKU_145,8,20.26,2023-09-09
Store_1,SKU_180,11,14.3,2023-03-03
Store_2,SKU_146,10,12.08,2024-03-16
Store_2,SKU_183,11,21.73,2023-09-10
Store_4,SKU_174,16,14.85,2024-01-20
Store_6,SKU_114,4,10.43,2024-01-01
Store_7,SKU_186,20,2.5,2023-09-10
Store_9,SKU_130,16,12.92,2023-05-18
Store_1,SKU_120,18,15.47,2024-04-12
Store_7,SKU_100,11,22.98,2024-01-23
Store_3,SKU_166,3,10.38,2023-10-30
Store_5,SKU_108,14,3.3,2023-09-19
Store_10,SKU_189,15,24.03,2023-04-18
Store_4,SKU_142,18,22.0,2023-11-28
Store_7,SKU_133,2,24.42,2023-11-03
Store_1,SKU_124,18,14.35,2023-05-08
Store_8,SKU_127,1,7.71,2023-05-19
Store_7,SKU_126,14,4.66,2024-05-13
Store_2,SKU_133,9,17.4,2024-06-05
Store_2,SKU_167,19,6.9,2024-04-09
Store_4,SKU_102,19,11.18,2023-11-21
Store_7,SKU_163,13,7.61,2023-02-15
Store_10,SKU_122,6,13.38,2023-01-04
Store_10,SKU_165,15,19.48,2023-10-12
Store_6,SKU_114,8,21.03,2023-11-24
Store_9,SKU_195,15,4.69,2023-12-03
Store_2,SKU_158,9,22.37,2024-05-17
Store_7,SKU_170,18,24.65,2023-01-22
Store_7,SKU_134,2,6.27,2023-04-19
Store_10,SKU_164,17,22.68,2023-08-02
Store_8,SKU_126,18,12.54,2024-06-03
Store_9,SKU_128,8,6.54,2024-01-03
Store_8,SKU_157,1,20.99,2023-10-18
Store_4,SKU_191,1,15.72,2023-04-07
Store_6,SKU_124,17,20.91,2023-04-26
Store_1,SKU_123,18,4.5,2024-03-05
Store_6,SKU_133,6,24.29,2023-05-17
Store_2,SKU_183,6,21.77,2023-09-26
Store_2,SKU_178,2,18.52,2023-08-27
Store_8,SKU_159,5,1.67,2023-12-31
Store_2,SKU_102,2,18.12,2023-10-14
Store_10,SKU_190,9,3.84,2024-05-21
Store_3,SKU_134,12,24.95,2023-08-09
Store_9,SKU_182,3,2.9,2023-09-03
Store_10,SKU_139,4,23.94,2024-05-09
Store_3,SKU_196,9,14.28,2023-05-28
Store_1,SKU_175,18,12.65,2024-04-21
Store_5,SKU_173,14,6.31,2024-02-04
Store_6,SKU_110,16,21.29,2023-07-01
Store_3,SKU_137,1,7.73,2023-05-28
Store_3,SKU_153,4,4.04,2023-08-08
Store_1,SKU_124,10,10.49,2023-02-22
Store_2,SKU_188,13,6.56,2024-03-17
Store_1,SKU_119,18,10.88,2024-05-01
Store_1,SKU_119,2,2.25,2023-06-23
Store_4,SKU_150,14,18.45,2023-12-10
Store_10,SKU_146,7,11.12,2023-03-13
Store_1,SKU_143,15,12.68,2023-02-01
Store_1,SKU_107,4,13.13,2023-11-17
Store_6,SKU_172,1,2.11,2023-05-20
Store_4,SKU_178,15,3.6,2024-04-17
Store_8,SKU_121,6,3.7,2023-02-05
Store_9,SKU_148,19,2.47,2023-07-29
Store_8,SKU_109,13,13.15,2024-06-05
Store_2,SKU_103,9,8.93,2023-07-10
Store_7,SKU_114,16,4.11,2023-10-14
Store_9,SKU_108,16,21.1,2023-06-21
Store_5,SKU_139,8,11.07,2024-04-10
Store_4,SKU_197,10,8.39,2023-05-29
Store_3,SKU_146,5,3.68,2023-05-15
Store_1,SKU_118,11,5.76,2024-02-11
Store_2,SKU_118,1,15.21,2023-10-04
Store_8,SKU_160,6,10.33,2023-11-09
Store_4,SKU_186,6,11.39,2023-01-24
Store_6,SKU_112,8,23.19,2023-12-28
Store_7,SKU_110,15,15.66,2024-04-26
Store_9,SKU_103,5,7.85,2023-11-04
Store_6,SKU_174,18,9.74,2023-12-20
Store_1,SKU_116,4,4.0,2024-01-27
Store_6,SKU_168,19,23.17,2023-04-24
Store_3,SKU_155,18,22.2,2023-04-04
Store_10,SKU_168,14,7.5,2023-10-20
Store_9,SKU_186,14,4.48,2024-03-14
Store_7,SKU_107,1,13.25,2024-04-19
Store_5,SKU_158,9,2.06,2023-10-03
Store_8,SKU_184,18,24.45,2023-08-25
Store_10,SKU_104,16,8.35,2023-04-23
Store_2,SKU_155,10,2.52,2023-05-14
Store_10,SKU_194,17,23.43,2024-02-18
Store_7,SKU_177,5,21.09,2023-07-26
Store_4,SKU_135,18,7.82,2023-11-30
Store_5,SKU_157,2,13.35,2024-03-23
Store_4,SKU_173,17,11.14,2023-05-01
Store_7,SKU_123,5,18.29,2023-10-08
Store_3,SKU_108,6,6.18,2023-01-10
Store_3,SKU_101,12,22.71,2024-05-18
Store_4,SKU_197,7,1.55,2023-01-02
Store_1,SKU_170,17,10.36,2023-01-22
Store_7,SKU_158,8,15.45,2023-10-26
Store_1,SKU_166,17,14.94,2023-01-05
Store_2,SKU_132,4,11.05,2023-04-03
Store_1,SKU_174,3,10.54,2023-01-03
Store_4,SKU_117,16,6.24,2023-06-05
Store_10,SKU_186,18,23.71,2024-04-12
Store_10,SKU_105,13,1.71,2024-04-15
Store_5,SKU_169,3,23.66,2023-12-11
Store_8,SKU_133,13,7.26,2024-03-11
Store_1,SKU_176,19,13.6,2023-02-21
Store_4,SKU_155,4,22.42,2023-08-13
Store_8,SKU_110,4,13.8,2023-09-08
Store_6,SKU_111,20,14.55,2023-03-29
Store_5,SKU_142,17,4.83,2024-01-14
Store_3,SKU_102,7,16.44,2023-11-13
Store_2,SKU_146,7,9.11,2023-01-13
Store_5,SKU_152,14,2.2,2023-09-02
Store_7,SKU_173,20,15.53,2023-11-26
Store_10,SKU_190,9,21.79,2023-10-18
Store_8,SKU_118,2,3.74,2024-03-18
Store_5,SKU_182,1,20.54,2023-05-22
Store_9,SKU_119,5,16.84,2023-04-04
Store_8,SKU_176,10,24.25,2024-06-09
Store_7,SKU_118,2,13.98,2023-06-02
Store_2,SKU_163,9,17.69,2024-05-27
Store_8,SKU_129,12,16.47,2023-05-20
Store_7,SKU_139,6,23.85,2023-07-17
Store_6,SKU_158,1,1.7,2023-08-16
Store_3,SKU_179,4,24.82,2023-03-31
Store_9,SKU_189,11,4.02,2023-05-23
Store_7,SKU_108,6,19.98,2023-04-29
Store_6,SKU_172,1,8.24,2023-12-02
Store_2,SKU_104,2,12.42,2024-02-12
Store_4,SKU_107,9,11.52,2023-06-27
Store_1,SKU_110,5,14.7,2023-01-25
Store_3,SKU_158,3,2.2,2024-06-18
Store_4,SKU_116,19,18.77,2023-06-29
Store_2,SKU_144,3,4.44,2024-03-13
Store_9,SKU_191,12,1.77,2023-09-28
Store_7,SKU_196,11,6.77,2024-03-15
Store_5,SKU_148,2,24.31,2023-09-22
Store_3,SKU_118,15,11.35,2023-11-09
Store_5,SKU_149,1,4.02,2023-08-13
Store_6,SKU_130,1,10.1,2023-04-01
Store_5,SKU_162,5,7.6,2023-07-29
Store_9,SKU_153,3,13.04,2023-12-25
Store_9,SKU_121,6,23.59,2024-02-24
Store_3,SKU_158,6,10.76,2023-04-14
Store_9,SKU_150,14,18.03,2023-01-04
Store_6,SKU_189,13,23.89,2024-02-01
Store_5,SKU_109,20,22.16,2023-05-14
Store_9,SKU_156,17,21.62,2024-02-23
Store_10,SKU_137,16,12.48,2023-10-04
Store_3,SKU_174,2,16.52,2023-03-24
Store_1,SKU_104,14,24.41,2024-01-06
Store_9,SKU_138,17,14.79,2023-04-22
Store_3,SKU_116,8,8.86,2023-11-05
Store_4,SKU_139,2,8.72,2023-10-06
Store_7,SKU_170,5,23.77,2024-03-05
Store_2,SKU_143,14,21.32,2023-06-04
Store_3,SKU_145,9,15.01,2023-12-31
Store_1,SKU_151,9,20.32,2023-06-26
Store_2,SKU_112,20,13.09,2023-04-01
Store_9,SKU_170,3,13.98,2023-07-20
Store_4,SKU_100,14,6.99,2024-04-19
Store_6,SKU_186,19,20.04,2023-08-19
Store_9,SKU_122,3,13.91,2024-05-27
Store_10,SKU_153,18,2.05,2023-10-11
Store_7,SKU_133,1,9.66,2024-02-19
Store_2,SKU_105,6,3.64,2023-04-11
Store_5,SKU_125,9,3.43,2024-01-15
Store_4,SKU_103,4,18.14,2023-07-10
Store_5,SKU_178,17,11.46,2023-02-22
Store_8,SKU_118,4,18.27,2023-09-03
Store_7,SKU_106,2,6.26,2024-06-01
Store_4,SKU_113,20,12.0,2023-03-05
Store_2,SKU_111,9,2.26,2023-02-20
Store_4,SKU_138,16,20.61,2023-01-14
Store_2,SKU_196,16,19.07,2023-09-04
Store_9,SKU_153,2,19.85,2024-04-22
Store_7,SKU_119,12,17.57,2023-04-18
Store_9,SKU_133,4,15.17,2023-02-22
Store_8,SKU_167,11,21.88,2023-10-19
Store_2,SKU_109,7,24.02,2023-01-10
Store_4,SKU_143,17,5.39,2023-12-15
Store_1,SKU_160,6,14.62,2023-05-03
Store_9,SKU_195,1,12.58,2024-03-30
Store_10,SKU_197,2,18.3,2024-04-24
Store_2,SKU_153,4,11.53,2024-04-24
Store_2,SKU_199,20,12.54,2024-06-08
Store_3,SKU_125,20,22.16,2023-06-08
Store_5,SKU_161,16,19.71,2024-01-29
Store_8,SKU_143,8,2.45,2023-07-22
Store_9,SKU_113,1,5.78,2024-03-05
Store_9,SKU_101,18,10.11,2023-10-21
Store_8,SKU_164,2,1.85,2023-12-27
Store_5,SKU_124,5,6.51,2023-09-21
Store_3,SKU_120,4,10.68,2024-02-09
Store_7,SKU_177,13,14.46,2023-02-08
Store_5,SKU_150,16,1.97,2024-04-11
Store_6,SKU_108,14,16.06,2024-03-29
Store_4,SKU_173,12,17.88,2023-05-02
Store_2,SKU_141,2,18.79,2023-05-26
Store_5,SKU_118,13,3.21,2024-02-21
Store_1,SKU_127,7,10.05,2024-05-06
Store_5,SKU_120,10,21.44,2024-06-19
Store_10,SKU_168,8,15.08,2023-04-26
Store_9,SKU_137,17,3.05,2023-10-23
Store_1,SKU_138,4,18.86,2023-01-25
Store_1,SKU_140,8,2.6,2023-03-18
Store_6,SKU_109,13,12.69,2023-04-14
Store_9,SKU_149,10,11.0,2024-01-09
Store_4,SKU_185,20,21.77,2023-09-08
Store_5,SKU_170,3,3.7,2023-08-27
Store_1,SKU_115,9,22.93,2023-11-30
Store_5,SKU_198,5,13.03,2024-03-06
Store_2,SKU_140,16,7.3,2024-03-10
Store_6,SKU_195,4,4.72,2023-12-12
Store_8,SKU_163,11,20.47,2023-03-20
Store_4,SKU_175,12,19.48,2023-05-18
Store_9,SKU_112,11,10.01,2024-05-24
Store_7,SKU_181,2,19.42,2023-06-08
Store_3,SKU_129,13,1.94,2024-04-17
Store_5,SKU_155,12,19.63,2023-10-30
Store_8,SKU_159,5,2.36,2024-03-08
Store_8,SKU_113,1,12.33,2023-03-08
Store_9,SKU_159,4,10.0,2023-03-04
Store_8,SKU_168,8,12.81,2023-09-27
Store_4,SKU_112,16,8.97,2023-03-04
Store_9,SKU_102,6,22.38,2023-08-22
Store_2,SKU_138,17,21.4,2023-10-31
Store_3,SKU_149,2,5.31,2024-04-15
Store_6,SKU_133,13,17.6,2023-06-26
Store_3,SKU_157,6,14.54,2024-02-17
Store_1,SKU_157,14,11.57,2023-11-04
Store_1,SKU_157,13,17.56,2023-05-20
Store_8,SKU_108,7,23.66,2023-05-28
Store_9,SKU_151,16,11.31,2023-08-02
Store_6,SKU_177,5,6.62,2023-05-22
Store_9,SKU_160,20,2.72,2024-03-17
Store_5,SKU_166,17,24.85,2023-01-31
Store_3,SKU_107,11,19.83,2023-08-28
Store_5,SKU_100,12,20.02,2023-08-29
Store_10,SKU_198,5,12.65,2024-06-21
Store_2,SKU_141,20,21.56,2024-03-04
Store_5,SKU_199,1,8.89,2024-03-15
Store_7,SKU_157,2,18.81,2023-11-26
Store_10,SKU_159,16,18.2,2024-05-27
Store_5,SKU_120,14,21.49,2023-12-19
Store_4,SKU_167,9,4.96,2023-01-29
Store_8,SKU_126,13,19.12,2023-07-05
Store_8,SKU_193,7,5.74,2023-05-14
Store_3,SKU_182,5,12.83,2023-06-30
Store_2,SKU_159,12,16.8,2023-04-19
Store_7,SKU_177,4,24.26,2024-05-16
Store_7,SKU_121,2,19.82,2023-04-20
Store_10,SKU_169,12,4.18,2023-06-11
Store_9,SKU_151,19,14.51,2023-10-02
Store_6,SKU_122,4,21.14,2023-02-03
Store_4,SKU_174,6,5.9,2023-01-09
Store_7,SKU_172,18,1.83,2023-07-04
Store_3,SKU_186,13,7.81,2023-09-30
Store_1,SKU_154,18,2.09,2023-03-21
Store_8,SKU_159,1,23.16,2023-03-15
Store_7,SKU_124,15,22.35,2023-03-24
Store_6,SKU_187,1,23.62,2023-02-10
Store_10,SKU_125,7,5.84,2023-10-26
Store_3,SKU_132,9,10.35,2024-04-14
Store_2,SKU_156,6,14.74,2023-08-18
Store_7,SKU_130,18,1.63,2024-03-30
Store_10,SKU_104,13,19.27,2023-08-16
Store_5,SKU_107,6,22.2,2023-11-29
Store_2,SKU_189,20,6.65,2023-11-29
Store_3,SKU_159,6,24.8,2023-08-19
Store_3,SKU_169,3,5.26,2024-05-20
Store_7,SKU_128,12,16.83,2023-05-01
Store_10,SKU_154,2,4.45,2023-11-02
Store_7,SKU_157,13,16.68,2024-03-16
Store_8,SKU_121,18,16.65,2023-06-25
Store_4,SKU_175,16,7.72,2023-12-31
Store_1,SKU_157,1,13.38,2024-01-18
Store_5,SKU_100,14,19.08,2024-03-21
Store_7,SKU_102,6,2.55,2024-01-08
Store_2,SKU_172,6,15.48,2023-01-11
Store_3,SKU_198,3,22.75,2023-06-19
Store_4,SKU_179,2,8.07,2023-11-03
Store_10,SKU_128,6,22.62,2023-02-05
Store_4,SKU_131,7,5.57,2023-12-23
Store_4,SKU_145,3,2.46,2023-06-21
Store_6,SKU_144,2,4.17,2024-01-19
Store_6,SKU_136,11,20.21,2023-08-20
Store_4,SKU_151,19,13.35,2023-02-04
Store_4,SKU_179,7,19.24,2023-10-19
Store_4,SKU_120,10,21.47,2023-09-09
Store_3,SKU_175,14,4.61,2024-02-08
Store_6,SKU_172,18,25.0,2023-01-28
Store_2,SKU_116,9,19.19,2023-08-25
Store_3,SKU_174,2,11.94,2023-04-03
Store_10,SKU_150,11,22.83,2023-12-08
Store_1,SKU_115,5,7.2,2023-05-18
Store_7,SKU_125,3,12.81,2024-05-23
Store_10,SKU_147,9,5.26,2023-11-13
Store_7,SKU_123,20,19.71,2023-01-16
Store_2,SKU_172,7,22.69,2023-10-02
Store_10,SKU_112,19,4.61,2023-12-17
Store_8,SKU_109,8,3.85,2024-02-10
Store_4,SKU_192,13,4.51,2024-01-17
Store_5,SKU_160,11,5.05,2024-03-09
Store_7,SKU_132,13,3.92,2024-06-04
Store_1,SKU_179,14,4.33,2023-05-26
Store_1,SKU_100,19,15.44,2023-08-23
Store_6,SKU_117,9,2.94,2023-10-03
Store_2,SKU_108,12,17.74,2023-06-20
Store_6,SKU_101,11,3.71,2023-12-06
Store_3,SKU_112,19,16.54,2023-08-03
Store_4,SKU_185,2,13.66,2023-11-03
Store_8,SKU_175,15,16.49,2024-03-28
Store_8,SKU_177,5,10.3,2023-09-25
Store_3,SKU_119,3,13.29,2023-09-15
Store_5,SKU_180,11,17.96,2023-08-30
Store_10,SKU_123,1,8.61,2023-04-23
Store_8,SKU_105,14,13.08,2024-05-09
Store_10,SKU_125,7,22.19,2024-01-27
Store_10,SKU_175,18,11.6,2023-06-24
Store_6,SKU_179,2,5.4,2023-04-08
Store_9,SKU_185,10,24.06,2024-04-23
Store_1,SKU_166,11,16.46,2023-10-09
Store_9,SKU_167,7,20.99,2024-01-03
Store_6,SKU_189,14,18.2,2023-06-25
Store_3,SKU_151,6,1.92,2024-05-04
Store_5,SKU_150,16,4.45,2024-06-04
Store_6,SKU_139,7,21.76,2023-06-22
Store_6,SKU_110,19,10.71,2023-11-23
Store_3,SKU_123,12,1.7,2023-06-12
Store_9,SKU_123,12,18.64,2023-04-19
Store_3,SKU_196,10,12.01,2024-02-20
Store_4,SKU_175,9,22.2,2024-02-26
Store_2,SKU_121,6,7.27,2023-01-14
Store_2,SKU_136,19,14.97,2023-10-08
Store_1,SKU_177,14,10.77,2023-01-12
Store_1,SKU_117,14,10.86,2024-03-30
Store_6,SKU_106,19,9.99,2023-09-26
Store_3,SKU_108,16,21.14,2023-07-18
Store_1,SKU_191,8,15.94,2023-02-10
Store_2,SKU_173,8,7.27,2023-02-21
Store_9,SKU_179,6,4.66,2023-07-25
Store_8,SKU_111,3,23.82,2023-11-02
Store_7,SKU_100,2,11.37,2023-08-16
Store_9,SKU_118,15,12.92,2023-01-22
Store_6,SKU_151,9,10.91,2023-02-08
Store_1,SKU_160,14,21.95,2024-03-04
Store_5,SKU_127,17,18.26,2024-02-05
Store_1,SKU_101,19,9.15,2023-12-29
Store_3,SKU_125,9,11.46,2024-04-19
Store_7,SKU_184,5,21.65,2024-03-31
Store_4,SKU_125,14,4.19,2023-04-24
Store_5,SKU_191,3,24.18,2023-09-23
Store_3,SKU_125,4,10.64,2023-11-03
Store_5,SKU_114,7,12.3,2023-10-10
Store_8,SKU_184,13,13.8,2024-04-20
Store_7,SKU_196,2,11.42,2024-05-03
Store_5,SKU_177,10,5.73,2023-08-02
Store_5,SKU_154,3,12.62,2023-02-16
Store_2,SKU_165,18,11.87,2023-12-15
Store_8,SKU_179,20,14.77,2023-03-30
Store_5,SKU_189,6,2.47,2023-06-26
Store_5,SKU_171,8,11.96,2023-06-22
Store_5,SKU_109,16,5.45,2023-10-01
Store_6,SKU_154,11,20.21,2023-10-03
Store_7,SKU_173,9,12.04,2024-05-28
Store_3,SKU_145,10,19.66,2023-01-12
Store_4,SKU_148,5,11.32,2024-01-14
Store_5,SKU_188,15,5.56,2023-02-12
Store_7,SKU_193,9,2.99,2024-06-12
Store_1,SKU_176,11,6.84,2023-01-13
Store_6,SKU_161,9,5.6,2023-12-12
Store_5,SKU_130,11,19.84,2024-02-05
Store_1,SKU_174,8,12.71,2023-01-17
Store_5,SKU_186,14,2.67,2023-03-21
Store_7,SKU_194,4,8.4,2024-05-15
Store_9,SKU_166,9,7.98,2024-04-11
Store_1,SKU_150,13,3.44,2024-04-13
Store_6,SKU_153,9,22.56,2024-04-07
Store_3,SKU_186,13,19.24,2024-04-23
Store_9,SKU_108,12,16.99,2024-02-18
Store_9,SKU_147,17,19.04,2023-03-31
Store_1,SKU_119,15,12.67,2023-02-04
Store_10,SKU_114,1,19.76,2023-06-20
Store_6,SKU_105,15,16.77,2023-11-12
Store_1,SKU_137,8,10.04,2024-01-30
Store_1,SKU_143,2,6.86,2024-03-14
Store_8,SKU_134,14,15.42,2023-09-11
Store_4,SKU_103,13,12.85,2023-09-09
Store_4,SKU_102,13,12.57,2024-03-26
Store_9,SKU_117,6,18.77,2023-05-04
Store_7,SKU_160,19,16.6,2024-03-06
Store_10,SKU_102,17,12.12,2023-03-25
Store_7,SKU_142,7,13.31,2024-06-03
Store_10,SKU_105,13,12.56,2023-12-04
Store_10,SKU_153,7,8.66,2023-07-30
Store_9,SKU_188,20,21.91,2023-06-23
Store_8,SKU_151,1,18.93,2024-05-30
Store_6,SKU_102,10,14.92,2023-11-19
Store_2,SKU_188,15,2.88,2023-05-23
Store_2,SKU_169,13,17.55,2024-03-08
Store_1,SKU_152,13,6.34,2024-03-29
Store_2,SKU_151,6,15.08,2023-03-04
Store_8,SKU_124,19,15.16,2023-01-16
Store_10,SKU_110,19,20.69,2024-06-05
Store_8,SKU_115,18,5.12,2023-06-13
Store_4,SKU_198,8,12.4,2023-11-27
Store_1,SKU_168,14,20.83,2024-04-13
Store_10,SKU_133,6,11.02,2023-11-12
Store_3,SKU_103,7,18.37,2023-10-26
Store_2,SKU_186,8,24.0,2023-08-29
Store_10,SKU_188,1,4.15,2023-11-06
Store_10,SKU_178,14,12.07,2024-01-03
Store_10,SKU_122,3,16.0,2024-01-25
Store_4,SKU_100,12,7.57,2024-03-25
Store_5,SKU_129,18,22.94,2023-06-16
Store_4,SKU_106,5,19.9,2023-10-12
Store_8,SKU_192,18,4.12,2023-03-19
Store_9,SKU_100,13,16.4,2024-04-27
Store_4,SKU_186,4,9.58,2023-10-05
Store_10,SKU_196,2,3.92,2024-06-24
Store_10,SKU_192,5,22.68,2023-09-16
Store_2,SKU_142,1,6.19,2024-06-07
Store_1,SKU_114,16,2.78,2024-04-04
Store_7,SKU_180,10,2.5,2023-06-09
Store_4,SKU_103,17,16.28,2023-02-19
Store_9,SKU_181,3,12.18,2023-02-02
Store_3,SKU_167,6,15.61,2024-02-16
Store_9,SKU_122,10,21.07,2024-02-29
Store_6,SKU_196,1,17.02,2024-06-23
Store_8,SKU_118,17,13.43,2023-01-20
Store_10,SKU_123,15,16.34,2023-12-14
Store_2,SKU_153,18,1.55,2023-04-01
Store_10,SKU_149,4,5.53,2023-04-26
Store_7,SKU_150,5,1.87,2024-04-28
Store_9,SKU_117,1,7.14,2023-02-03
Store_8,SKU_107,6,24.87,2023-05-03
Store_4,SKU_186,9,8.09,2024-03-07
Store_6,SKU_176,13,16.31,2023-08-12
Store_5,SKU_142,17,17.49,2023-07-08
Store_1,SKU_110,6,1.76,2024-05-11
Store_3,SKU_138,6,16.95,2023-10-30
Store_4,SKU_152,20,1.94,2024-01-18
Store_3,SKU_128,15,10.06,2023-04-03
Store_3,SKU_170,9,14.89,2023-01-10
Store_1,SKU_131,20,10.35,2024-02-19
Store_1,SKU_116,10,7.19,2024-04-04
Store_3,SKU_197,10,2.49,2023-11-22
Store_4,SKU_189,14,7.51,2023-12-30
Store_9,SKU_156,12,19.8,2023-03-23
Store_1,SKU_131,13,20.94,2023-10-13
Store_9,SKU_169,5,4.29,2023-10-06
Store_8,SKU_131,17,10.18,2024-04-07
Store_7,SKU_119,7,24.08,2024-02-14
Store_7,SKU_104,13,10.98,2023-08-25
Store_10,SKU_199,20,24.3,2024-04-19
Store_5,SKU_174,3,4.54,2024-02-22
Store_10,SKU_162,6,4.67,2023-11-14
Store_5,SKU_123,20,13.82,2023-02-21
Store_3,SKU_152,19,16.07,2023-07-08
Store_7,SKU_153,13,3.21,2023-01-12
Store_10,SKU_174,14,5.66,2024-04-09
Store_7,SKU_178,19,22.85,2023-12-20
Store_10,SKU_194,20,20.09,2023-06-08
Store_4,SKU_141,18,18.77,2023-09-11
Store_9,SKU_165,15,18.19,2024-02-14
Store_10,SKU_123,12,23.03,2024-04-06
Store_1,SKU_138,4,7.31,2024-03-20
Store_3,SKU_106,17,23.77,2024-06-21
Store_10,SKU_131,4,9.19,2023-09-15
Store_4,SKU_197,20,3.49,2024-06-24
